bindingsiteid, csd_accession_code, atomname_cation, oxidation_state, coordination_number, atomname_anion, distance
     1,   ABAJET,  Zn1, 2,    5,    S1, 2.293
     1,   ABAJET,  Zn1, 2,    5,    N2, 2.168
     1,   ABAJET,  Zn1, 2,    5,    N1, 2.172
     1,   ABAJET,  Zn1, 2,    5,    N4, 2.122
     1,   ABAJET,  Zn1, 2,    5,    N3,   2.2
     2,   ABALAR,  Zn1, 2,    4,    N1, 2.063
     2,   ABALAR,  Zn1, 2,    4,    N2, 2.099
     2,   ABALAR,  Zn1, 2,    4,   Cl1, 2.184
     2,   ABALAR,  Zn1, 2,    4,   Cl2, 2.247
     3,   ABAYUY,  Zn1, 2,    5,    O1, 1.932
     3,   ABAYUY,  Zn1, 2,    5,   N2B, 2.044
     3,   ABAYUY,  Zn1, 2,    5,    N1, 2.051
     3,   ABAYUY,  Zn1, 2,    5,   O3C, 2.165
     3,   ABAYUY,  Zn1, 2,    5,   O4C, 2.193
     4,   ABAZAF,  Zn1, 2,    5,    N1, 2.088
     4,   ABAZAF,  Zn1, 2,    5,   O4A, 2.137
     4,   ABAZAF,  Zn1, 2,    5,   O3A, 2.173
     4,   ABAZAF,  Zn1, 2,    5,  C19A, 2.481
     4,   ABAZAF,  Zn1, 2,    5,    O2, 1.976
     4,   ABAZAF,  Zn1, 2,    5,   N2A, 2.065
     5,   ABAZEJ,  Zn1, 2,    4,    O1, 1.971
     5,   ABAZEJ,  Zn1, 2,    4,   O4A, 1.971
     5,   ABAZEJ,  Zn1, 2,    4,   N2A, 2.042
     5,   ABAZEJ,  Zn1, 2,    4,    N1,  2.05
     6,   ABIDEU,  Zn1, 2,    4,    S2, 2.339
     6,   ABIDEU,  Zn1, 2,    4,    S4, 2.341
     6,   ABIDEU,  Zn1, 2,    4,    S3, 2.344
     6,   ABIDEU,  Zn1, 2,    4,    S1,  2.34
     7,   ABINOQ,  Zn1, 2,    4,    S2, 2.402
     7,   ABINOQ,  Zn1, 2,    4,    N1, 2.057
     7,   ABINOQ,  Zn1, 2,    4,    S1, 2.271
     7,   ABINOQ,  Zn1, 2,    4,    S3, 2.347
     8,   ABINOQ,  Zn2, 2,    4,    S3, 2.408
     8,   ABINOQ,  Zn2, 2,    4,   N2C, 2.068
     8,   ABINOQ,  Zn2, 2,    4,    S4, 2.267
     8,   ABINOQ,  Zn2, 2,    4,   S2C, 2.332
     9,   ABIQUY,  Zn1, 2,    4,    N1, 2.066
     9,   ABIQUY,  Zn1, 2,    4,    N2, 2.092
     9,   ABIQUY,  Zn1, 2,    4,   Cl2, 2.204
     9,   ABIQUY,  Zn1, 2,    4,   Cl1, 2.229
    10,   ABIZOC,  Zn1, 2,    4,    O3,  1.95
    10,   ABIZOC,  Zn1, 2,    4,    N2, 2.007
    10,   ABIZOC,  Zn1, 2,    4,    N4, 2.065
    10,   ABIZOC,  Zn1, 2,    4,    O1, 1.947
    11,   ABOJOQ,  Zn1, 2,    6,    N1,  2.14
    11,   ABOJOQ,  Zn1, 2,    6,   N18, 2.144
    11,   ABOJOQ,  Zn1, 2,    6,    N9, 2.151
    11,   ABOJOQ,  Zn1, 2,    6,   N16, 2.162
    11,   ABOJOQ,  Zn1, 2,    6,    N7, 2.167
    11,   ABOJOQ,  Zn1, 2,    6,    N3, 2.172
    12,   ABOJOQ,  Zn2, 2,    6,    N4, 2.113
    12,   ABOJOQ,  Zn2, 2,    6,   N13, 2.126
    12,   ABOJOQ,  Zn2, 2,    6,   N15, 2.151
    12,   ABOJOQ,  Zn2, 2,    6,   N10, 2.178
    12,   ABOJOQ,  Zn2, 2,    6,    N6, 2.192
    12,   ABOJOQ,  Zn2, 2,    6,   N12, 2.194
    13,   ABOJOQ,  Zn3, 2,    4,   Br2, 2.385
    13,   ABOJOQ,  Zn3, 2,    4,   Br3,  2.39
    13,   ABOJOQ,  Zn3, 2,    4,   Br4, 2.401
    13,   ABOJOQ,  Zn3, 2,    4,   Br1, 2.465
    14,   ABOJOQ,  Zn4, 2,    4,   Br7, 2.447
    14,   ABOJOQ,  Zn4, 2,    4,   Br8, 2.387
    14,   ABOJOQ,  Zn4, 2,    4,   Br6, 2.402
    14,   ABOJOQ,  Zn4, 2,    4,   Br5, 2.407
    15,   ABOKOT,  Zn1, 2,    6,    O4, 2.047
    15,   ABOKOT,  Zn1, 2,    6,   O1A,  2.06
    15,   ABOKOT,  Zn1, 2,    6,    O3, 2.066
    15,   ABOKOT,  Zn1, 2,    6,   O2A, 2.069
    15,   ABOKOT,  Zn1, 2,    6,    N2,  2.24
    15,   ABOKOT,  Zn1, 2,    6,    N3, 2.255
    16,   ABOPAI,  Zn1, 2,    4,    N3, 2.035
    16,   ABOPAI,  Zn1, 2,    4,    N4, 2.054
    16,   ABOPAI,  Zn1, 2,    4,    N1,  2.08
    16,   ABOPAI,  Zn1, 2,    4,    N2,  2.08
    17,   ABOPOY,  Zn1, 2,    3,   C32, 1.992
    17,   ABOPOY,  Zn1, 2,    3,    N1, 2.073
    17,   ABOPOY,  Zn1, 2,    3,   C38, 1.973
    18,   ABOWOE,  Zn1, 2,    6,    O1, 2.138
    18,   ABOWOE,  Zn1, 2,    6,    O2, 2.135
    18,   ABOWOE,  Zn1, 2,    6,    N7, 2.151
    18,   ABOWOE,  Zn1, 2,    6,    N5, 2.172
    18,   ABOWOE,  Zn1, 2,    6,    N1, 2.173
    18,   ABOWOE,  Zn1, 2,    6,    N3, 2.177
    19,   ABOWOF,  Zn1, 2,    5,    O2, 1.988
    19,   ABOWOF,  Zn1, 2,    5,    O4,     2
    19,   ABOWOF,  Zn1, 2,    5,    N1, 2.073
    19,   ABOWOF,  Zn1, 2,    5,    O1, 2.055
    19,   ABOWOF,  Zn1, 2,    5,    O3, 2.029
    21,   ABOZOH,  Zn1, 2,    4,    N1, 2.052
    21,   ABOZOH,  Zn1, 2,    4,   Cl2, 2.208
    21,   ABOZOH,  Zn1, 2,    4,   Cl1, 2.267
    21,   ABOZOH,  Zn1, 2,    4,    N4, 2.066
    22,   ABOZOH,  Zn2, 2,    4,   Cl4, 2.214
    22,   ABOZOH,  Zn2, 2,    4,    N5, 2.045
    22,   ABOZOH,  Zn2, 2,    4,    N8, 2.059
    22,   ABOZOH,  Zn2, 2,    4,   Cl3, 2.257
    23,   ABUFIN,  Zn1, 2,    3,   C45, 1.953
    23,   ABUFIN,  Zn1, 2,    3,    O4, 1.966
    23,   ABUFIN,  Zn1, 2,    3,    O3, 1.999
    24,   ABUFIN,  Zn2, 2,    5,   C47, 1.969
    24,   ABUFIN,  Zn2, 2,    5,    O4, 1.999
    24,   ABUFIN,  Zn2, 2,    5,    O1, 2.367
    24,   ABUFIN,  Zn2, 2,    5,    O3, 1.999
    25,   ABUMUH,  Zn1, 2,    6,    O9, 2.103
    25,   ABUMUH,  Zn1, 2,    6,    N3, 2.127
    25,   ABUMUH,  Zn1, 2,    6,    N4, 2.139
    25,   ABUMUH,  Zn1, 2,    6,    N2, 2.146
    25,   ABUMUH,  Zn1, 2,    6,    N1, 2.147
    25,   ABUMUH,  Zn1, 2,    6,    O1, 2.258
    26,   ABUWOJ,  Zn1, 2,    6,    O4, 2.117
    26,   ABUWOJ,  Zn1, 2,    6,    O3, 2.108
    26,   ABUWOJ,  Zn1, 2,    6,   O6F, 2.104
    26,   ABUWOJ,  Zn1, 2,    6,   O1D,  2.08
    26,   ABUWOJ,  Zn1, 2,    6,    O1, 2.107
    26,   ABUWOJ,  Zn1, 2,    6,    O2, 2.059
    27,   ABUWOJ,  Zn2, 2,    4,    O1, 1.946
    27,   ABUWOJ,  Zn2, 2,    4,   O7F, 1.986
    27,   ABUWOJ,  Zn2, 2,    4,    O5, 1.969
    27,   ABUWOJ,  Zn2, 2,    4,    O8, 1.953
    28,   ABUXIF,  Zn1, 2,    4,   Cl2, 2.217
    28,   ABUXIF,  Zn1, 2,    4,   Cl1, 2.244
    28,   ABUXIF,  Zn1, 2,    4,    N1, 2.072
    28,   ABUXIF,  Zn1, 2,    4,    N2, 2.086
    30, ACACZM02,  Zn1, 2,    5,    O1, 2.051
    30, ACACZM02,  Zn1, 2,    5,    O5, 2.027
    30, ACACZM02,  Zn1, 2,    5,    O3, 2.032
    30, ACACZM02,  Zn1, 2,    5,    O4,  2.05
    30, ACACZM02,  Zn1, 2,    5,    O2, 2.021
    29,   ACACZM,  Zn1, 2,    5,    O3, 2.038
    29,   ACACZM,  Zn1, 2,    5,    O1, 1.999
    29,   ACACZM,  Zn1, 2,    5,    O4, 2.005
    29,   ACACZM,  Zn1, 2,    5,    O5, 2.011
    29,   ACACZM,  Zn1, 2,    5,    O2, 2.026
    31,   ACADOY,  Zn1, 2,    6,    N5,  2.12
    31,   ACADOY,  Zn1, 2,    6,    N6, 2.141
    31,   ACADOY,  Zn1, 2,    6,    N4, 2.158
    31,   ACADOY,  Zn1, 2,    6,    N2, 2.192
    31,   ACADOY,  Zn1, 2,    6,    N3,   2.2
    31,   ACADOY,  Zn1, 2,    6,    N1, 2.214
    32,   ACAQAW,  Zn1, 2,    4,    O1, 1.973
    32,   ACAQAW,  Zn1, 2,    4,    O2, 1.977
    32,   ACAQAW,  Zn1, 2,    4,    I1, 2.534
    32,   ACAQAW,  Zn1, 2,    4,    I2, 2.582
    33,   ACBZNM,  Zn1, 2,    5,    O8,  1.99
    33,   ACBZNM,  Zn1, 2,    5,   O8B, 2.096
    33,   ACBZNM,  Zn1, 2,    5,    O6, 2.025
    33,   ACBZNM,  Zn1, 2,    5,    O1, 2.107
    33,   ACBZNM,  Zn1, 2,    5,    O4, 1.979
    34,   ACBZNM,  Zn2, 2,    6,   O2B, 2.117
    34,   ACBZNM,  Zn2, 2,    6,    O8, 2.089
    34,   ACBZNM,  Zn2, 2,    6,   O5B, 2.015
    34,   ACBZNM,  Zn2, 2,    6,    O2, 2.121
    34,   ACBZNM,  Zn2, 2,    6,    O7, 2.268
    34,   ACBZNM,  Zn2, 2,    6,    O3, 2.018
    35,   ACENIF,  Zn1, 2,    4,    O1, 1.925
    35,   ACENIF,  Zn1, 2,    4,    O8, 1.954
    35,   ACENIF,  Zn1, 2,    4,    O6,  1.96
    35,   ACENIF,  Zn1, 2,    4,    O2, 1.919
    36,   ACENIF,  Zn2, 2,    5,    O4, 1.982
    36,   ACENIF,  Zn2, 2,    5,    O9, 1.992
    36,   ACENIF,  Zn2, 2,    5,    O1, 1.997
    36,   ACENIF,  Zn2, 2,    5,    O7, 2.087
    36,   ACENIF,  Zn2, 2,    5,    N1, 2.131
    37,   ACENIF,  Zn3, 2,    5,  O10K, 1.986
    37,   ACENIF,  Zn3, 2,    5,   O3M, 2.003
    37,   ACENIF,  Zn3, 2,    5,    O2, 2.011
    37,   ACENIF,  Zn3, 2,    5,    N2, 2.107
    37,   ACENIF,  Zn3, 2,    5,    O5, 2.116
    38,   ACENOL,  Zn1, 2,    4,    O2,  1.93
    38,   ACENOL,  Zn1, 2,    4,    O9,  1.98
    38,   ACENOL,  Zn1, 2,    4,    O3, 1.942
    38,   ACENOL,  Zn1, 2,    4,    O7, 1.969
    39,   ACENOL,  Zn2, 2,    4,    O4, 1.935
    39,   ACENOL,  Zn2, 2,    4,    O1, 1.915
    39,   ACENOL,  Zn2, 2,    4,   O16, 1.956
    39,   ACENOL,  Zn2, 2,    4,   O13, 1.972
    40,   ACENOL,  Zn3, 2,    6,    O1,  2.03
    40,   ACENOL,  Zn3, 2,    6,   O12, 2.035
    40,   ACENOL,  Zn3, 2,    6,   O17,  2.06
    40,   ACENOL,  Zn3, 2,    6,   O14, 2.102
    40,   ACENOL,  Zn3, 2,    6,    N1, 2.112
    40,   ACENOL,  Zn3, 2,    6,   O18, 2.542
    41,   ACENOL,  Zn4, 2,    5,    O4, 1.994
    41,   ACENOL,  Zn4, 2,    5,    O6, 1.998
    41,   ACENOL,  Zn4, 2,    5,   O15, 2.045
    41,   ACENOL,  Zn4, 2,    5,   O21, 2.091
    41,   ACENOL,  Zn4, 2,    5,    N3, 2.119
    42,   ACENOL,  Zn5, 2,    6,    O2, 2.036
    42,   ACENOL,  Zn5, 2,    6,    O5, 2.047
    42,   ACENOL,  Zn5, 2,    6,    O8, 2.061
    42,   ACENOL,  Zn5, 2,    6,    N2, 2.113
    42,   ACENOL,  Zn5, 2,    6,   O19, 2.144
    42,   ACENOL,  Zn5, 2,    6,   O20,   2.5
    43,   ACENOL,  Zn6, 2,    6,   O10, 2.016
    43,   ACENOL,  Zn6, 2,    6,    O3,  2.02
    43,   ACENOL,  Zn6, 2,    6,   O22, 2.069
    43,   ACENOL,  Zn6, 2,    6,   O11, 2.088
    43,   ACENOL,  Zn6, 2,    6,    N4, 2.104
    43,   ACENOL,  Zn6, 2,    6,   O12, 2.381
    43,   ACENOL,  Zn6, 2,    6,   C29, 2.599
    44,   ACETUX,  Zn1, 2,    4,   O1E,  1.95
    44,   ACETUX,  Zn1, 2,    4,    O1,  1.95
    44,   ACETUX,  Zn1, 2,    4,   Cl1, 2.243
    44,   ACETUX,  Zn1, 2,    4,  Cl1E, 2.243
    45,   ACHYZN,  Zn1, 2,    6,   O14, 2.116
    45,   ACHYZN,  Zn1, 2,    6,   O15, 2.118
    45,   ACHYZN,  Zn1, 2,    6,   O13,  2.12
    45,   ACHYZN,  Zn1, 2,    6,    N5, 2.124
    45,   ACHYZN,  Zn1, 2,    6,    N1,  2.13
    45,   ACHYZN,  Zn1, 2,    6,    N3, 2.175
    46,   ACHYZN,  Zn2, 2,    6,   O16, 2.094
    46,   ACHYZN,  Zn2, 2,    6,   O17, 2.098
    46,   ACHYZN,  Zn2, 2,    6,   O18, 2.103
    46,   ACHYZN,  Zn2, 2,    6,    N9, 2.167
    46,   ACHYZN,  Zn2, 2,    6,   N11, 2.168
    46,   ACHYZN,  Zn2, 2,    6,    N7, 2.162
    47,   ACIBOE,  Zn1, 2,    6,    O2, 2.109
    47,   ACIBOE,  Zn1, 2,    6,   O2O, 2.109
    47,   ACIBOE,  Zn1, 2,    6,    O7, 2.112
    47,   ACIBOE,  Zn1, 2,    6,    O8, 2.049
    47,   ACIBOE,  Zn1, 2,    6,    O5, 2.095
    47,   ACIBOE,  Zn1, 2,    6,   O5O, 2.095
    48,   ACIBOE,  Zn2, 2,    5,   O1O, 1.978
    48,   ACIBOE,  Zn2, 2,    5,  O10O, 2.006
    48,   ACIBOE,  Zn2, 2,    5,   O3E, 1.938
    48,   ACIBOE,  Zn2, 2,    5,    O6, 1.948
    48,   ACIBOE,  Zn2, 2,    5,    O7, 1.957
    49,   ACIBUK,  Zn1, 2,    6,    O1, 2.131
    49,   ACIBUK,  Zn1, 2,    6,    N1, 2.142
    49,   ACIBUK,  Zn1, 2,    6,    N5, 2.146
    49,   ACIBUK,  Zn1, 2,    6,    O5, 2.109
    49,   ACIBUK,  Zn1, 2,    6,    N3,  2.15
    49,   ACIBUK,  Zn1, 2,    6,    O3, 2.131
    50,   ACICIZ,  Zn1, 2,    6,    O1, 2.074
    50,   ACICIZ,  Zn1, 2,    6,    N1, 2.158
    50,   ACICIZ,  Zn1, 2,    6,   O2A, 2.162
    50,   ACICIZ,  Zn1, 2,    6,    O2, 2.162
    50,   ACICIZ,  Zn1, 2,    6,   N1A, 2.158
    50,   ACICIZ,  Zn1, 2,    6,   O1A, 2.074
    51,   ACICOF,  Zn1, 2,    6,    O1, 2.069
    51,   ACICOF,  Zn1, 2,    6,   O1A, 2.069
    51,   ACICOF,  Zn1, 2,    6,   N1A, 2.097
    51,   ACICOF,  Zn1, 2,    6,    O2, 2.256
    51,   ACICOF,  Zn1, 2,    6,   O2A, 2.256
    51,   ACICOF,  Zn1, 2,    6,    N1, 2.097
    52,   ACICUL,  Zn1, 2,    4,    O1, 2.003
    52,   ACICUL,  Zn1, 2,    4,   O4*, 1.974
    52,   ACICUL,  Zn1, 2,    4,    O6, 1.979
    52,   ACICUL,  Zn1, 2,    4,    N1, 2.072
    53,   ACIGOJ,  Zn1, 2,    4,   Br1, 2.384
    53,   ACIGOJ,  Zn1, 2,    4,   Br4, 2.397
    53,   ACIGOJ,  Zn1, 2,    4,   Br3, 2.406
    53,   ACIGOJ,  Zn1, 2,    4,   Br2, 2.411
    55,   ACIZIW,  Zn1, 2,    4,    N1,  2.26
    55,   ACIZIW,  Zn1, 2,    4,    P1, 2.349
    55,   ACIZIW,  Zn1, 2,    4,    N2, 2.277
    55,   ACIZIW,  Zn1, 2,    4,    C1, 1.994
    56,   ACOCIF,  Zn1, 2,    5,    O3,  2.03
    56,   ACOCIF,  Zn1, 2,    5,    O4, 2.028
    56,   ACOCIF,  Zn1, 2,    5,    O2, 2.014
    56,   ACOCIF,  Zn1, 2,    5,    N1, 2.068
    56,   ACOCIF,  Zn1, 2,    5,    O1, 2.019
    58, ACOGIJ01,  Zn1, 2,    6,    O1, 2.044
    58, ACOGIJ01,  Zn1, 2,    6,    O5, 2.057
    58, ACOGIJ01,  Zn1, 2,    6,    N2, 2.113
    58, ACOGIJ01,  Zn1, 2,    6,    N1, 2.158
    58, ACOGIJ01,  Zn1, 2,    6,    O4, 2.174
    58, ACOGIJ01,  Zn1, 2,    6,    O3, 2.256
    58, ACOGIJ01,  Zn1, 2,    6,   C21, 2.554
    57,   ACOGIJ,  Zn1, 2,    6,    O3, 2.059
    57,   ACOGIJ,  Zn1, 2,    6,    N2, 2.113
    57,   ACOGIJ,  Zn1, 2,    6,    O5, 2.177
    57,   ACOGIJ,  Zn1, 2,    6,    C1, 2.553
    57,   ACOGIJ,  Zn1, 2,    6,    N1, 2.165
    57,   ACOGIJ,  Zn1, 2,    6,    O2, 2.045
    57,   ACOGIJ,  Zn1, 2,    6,    O4, 2.254
    59,   ACOGOP,  Zn1, 2,    5,    O1, 1.953
    59,   ACOGOP,  Zn1, 2,    5,    O4, 2.003
    59,   ACOGOP,  Zn1, 2,    5,    N1, 2.069
    59,   ACOGOP,  Zn1, 2,    5,    N2, 2.077
    59,   ACOGOP,  Zn1, 2,    5,    O5, 2.416
    59,   ACOGOP,  Zn1, 2,    5,  C19E,  2.55
    60,   ACOGUV,  Zn1, 2,    7,    O8, 2.312
    60,   ACOGUV,  Zn1, 2,    7,    N1, 2.337
    60,   ACOGUV,  Zn1, 2,    7,   N2*, 2.345
    60,   ACOGUV,  Zn1, 2,    7,    O1, 2.346
    60,   ACOGUV,  Zn1, 2,    7,    O4, 2.435
    60,   ACOGUV,  Zn1, 2,    7,   O4B, 2.478
    60,   ACOGUV,  Zn1, 2,    7,   O9B, 2.488
    61,   ACOGUV,  Zn2, 2,    6,   O7E,  2.38
    61,   ACOGUV,  Zn2, 2,    6,    O3, 2.324
    61,   ACOGUV,  Zn2, 2,    6,   O11, 2.318
    61,   ACOGUV,  Zn2, 2,    6,    O2, 2.314
    61,   ACOGUV,  Zn2, 2,    6,    O5, 2.166
    61,   ACOGUV,  Zn2, 2,    6,   O6E, 2.422
    62,   ACOLIO,  Zn1, 2,    4,   Cl7, 2.248
    62,   ACOLIO,  Zn1, 2,    4,   Cl2, 2.262
    62,   ACOLIO,  Zn1, 2,    4,   Cl3, 2.279
    62,   ACOLIO,  Zn1, 2,    4,   Cl8, 2.286
    63,   ACOLIO,  Zn2, 2,    4,   Cl1, 2.273
    63,   ACOLIO,  Zn2, 2,    4,   Cl6, 2.251
    63,   ACOLIO,  Zn2, 2,    4,   Cl5, 2.268
    63,   ACOLIO,  Zn2, 2,    4,   Cl4, 2.272
    64,   ACOVET,  Zn1, 2,    6,    N3, 2.121
    64,   ACOVET,  Zn1, 2,    6,    N1, 2.126
    64,   ACOVET,  Zn1, 2,    6,    N6, 2.127
    64,   ACOVET,  Zn1, 2,    6,    N4, 2.153
    64,   ACOVET,  Zn1, 2,    6,    N2, 2.314
    64,   ACOVET,  Zn1, 2,    6,    N5, 2.362
    65,   ACOVET,  Zn2, 2,    6,   N10, 2.069
    65,   ACOVET,  Zn2, 2,    6,    N9, 2.133
    65,   ACOVET,  Zn2, 2,    6,   N12,  2.15
    65,   ACOVET,  Zn2, 2,    6,    N7, 2.154
    65,   ACOVET,  Zn2, 2,    6,   N11, 2.275
    65,   ACOVET,  Zn2, 2,    6,    N8, 2.294
    66,   ACPYZN,  Zn1, 2,    4,    N2, 2.042
    66,   ACPYZN,  Zn1, 2,    4,    N1, 2.061
    66,   ACPYZN,  Zn1, 2,    4,   Cl2, 2.205
    66,   ACPYZN,  Zn1, 2,    4,   Cl1, 2.215
    67,   ACROZN,  Zn1, 2,    4,   Cl1, 2.254
    67,   ACROZN,  Zn1, 2,    4,   Cl3, 2.259
    67,   ACROZN,  Zn1, 2,    4,   Cl2, 2.281
    67,   ACROZN,  Zn1, 2,    4,   Cl4, 2.288
    68,   ACUBAB,  Zn1, 2,    4,   O3A, 1.944
    68,   ACUBAB,  Zn1, 2,    4,    O1, 1.893
    68,   ACUBAB,  Zn1, 2,    4,   O2B, 1.989
    68,   ACUBAB,  Zn1, 2,    4,   P1A, 3.001
    68,   ACUBAB,  Zn1, 2,    4,   O2F, 2.004
    69,   ACUBAB,  Zn2, 2,    4,   Cl1, 2.392
    69,   ACUBAB,  Zn2, 2,    4,    O4, 1.922
    69,   ACUBAB,  Zn2, 2,    4,   O4B, 1.921
    69,   ACUBAB,  Zn2, 2,    4,   O4A, 1.921
    70,   ACUBEF,  Zn1, 2,    4,   P1E, 2.999
    70,   ACUBEF,  Zn1, 2,    4,    O1, 1.987
    70,   ACUBEF,  Zn1, 2,    4,    O2, 1.962
    70,   ACUBEF,  Zn1, 2,    4,    O3,  1.93
    70,   ACUBEF,  Zn1, 2,    4,   O4E, 1.905
    71,   ACUBEF,  Zn2, 2,    4,    O6, 1.921
    71,   ACUBEF,  Zn2, 2,    4,    O8, 1.959
    71,   ACUBEF,  Zn2, 2,    4,    O7, 1.959
    71,   ACUBEF,  Zn2, 2,    4,    O5, 1.947
    72,   ACUBEF,  Zn3, 2,    4,  O10A, 1.966
    72,   ACUBEF,  Zn3, 2,    4,    O9, 1.987
    72,   ACUBEF,  Zn3, 2,    4,  O12D, 1.911
    72,   ACUBEF,  Zn3, 2,    4,  O11A, 1.946
    73,   ACUBEF,  Zn4, 2,    4,  O13E, 1.935
    73,   ACUBEF,  Zn4, 2,    4,   O15, 1.941
    73,   ACUBEF,  Zn4, 2,    4,   O16, 1.944
    73,   ACUBEF,  Zn4, 2,    4,   O14, 1.975
    74,   ACUBEF,  Zn5, 2,    4,  O20A, 1.953
    74,   ACUBEF,  Zn5, 2,    4,  O18E, 1.964
    74,   ACUBEF,  Zn5, 2,    4,  O19A, 1.922
    74,   ACUBEF,  Zn5, 2,    4,   O17, 2.005
    75,   ACUBEF,  Zn6, 2,    4,   O22, 1.946
    75,   ACUBEF,  Zn6, 2,    4,   O23, 1.949
    75,   ACUBEF,  Zn6, 2,    4,   O24, 1.954
    75,   ACUBEF,  Zn6, 2,    4,   O21, 1.962
    76,   ACUCAC,  Zn1, 2,    6,    O1, 2.018
    76,   ACUCAC,  Zn1, 2,    6,    N2, 2.059
    76,   ACUCAC,  Zn1, 2,    6,   N1B, 2.148
    76,   ACUCAC,  Zn1, 2,    6,    O2, 2.268
    76,   ACUCAC,  Zn1, 2,    6,   O4B, 2.368
    76,   ACUCAC,  Zn1, 2,    6,    C1, 2.473
    76,   ACUCAC,  Zn1, 2,    6,   O3B, 2.164
    77,   ACUCAC,  Zn2, 2,    6,   O8B, 2.058
    77,   ACUCAC,  Zn2, 2,    6,    N4, 2.074
    77,   ACUCAC,  Zn2, 2,    6,   O5B, 2.089
    77,   ACUCAC,  Zn2, 2,    6,   O7B, 2.316
    77,   ACUCAC,  Zn2, 2,    6,   O6B, 2.411
    77,   ACUCAC,  Zn2, 2,    6,    N3, 2.024
    78,   ACUCAC,  Zn3, 2,    6,  O12B, 2.029
    78,   ACUCAC,  Zn3, 2,    6,    N5, 2.066
    78,   ACUCAC,  Zn3, 2,    6,    N6, 2.085
    78,   ACUCAC,  Zn3, 2,    6,   O9B, 2.109
    78,   ACUCAC,  Zn3, 2,    6,  O10B, 2.234
    78,   ACUCAC,  Zn3, 2,    6,  O11B,  2.38
    79,   ACUCAC,  Zn4, 2,    6,    N8, 2.042
    79,   ACUCAC,  Zn4, 2,    6,    N7, 2.047
    79,   ACUCAC,  Zn4, 2,    6,  O14B,  2.16
    79,   ACUCAC,  Zn4, 2,    6,  O15B, 2.169
    79,   ACUCAC,  Zn4, 2,    6,  O16B, 2.328
    79,   ACUCAC,  Zn4, 2,    6,  O13B,  2.36
    80,   ACUCEG,  Zn1, 2,    4,    O2, 1.963
    80,   ACUCEG,  Zn1, 2,    4,   O2A, 1.963
    80,   ACUCEG,  Zn1, 2,    4,   N1C,  2.05
    80,   ACUCEG,  Zn1, 2,    4,   N1B,  2.05
    81,   ACUCIK,  Zn1, 2,    4,    O1, 1.989
    81,   ACUCIK,  Zn1, 2,    4,   O1E, 1.989
    81,   ACUCIK,  Zn1, 2,    4,   N1G, 2.045
    81,   ACUCIK,  Zn1, 2,    4,   N1F, 2.045
    82, ACUCOQ01,  Zn1, 2,    4,    O1, 2.042
    82, ACUCOQ01,  Zn1, 2,    4,    I2, 2.541
    82, ACUCOQ01,  Zn1, 2,    4,    N1, 1.948
    82, ACUCOQ01,  Zn1, 2,    4,   N1G, 1.948
    83, ACUCOQ01,  Zn2, 2,    4,   N2G, 1.947
    83, ACUCOQ01,  Zn2, 2,    4,    N2, 1.947
    83, ACUCOQ01,  Zn2, 2,    4,    I1, 2.546
    83, ACUCOQ01,  Zn2, 2,    4,    O2, 2.056
    84,   ADABOW,  Zn1, 2,    5,    N2,  2.11
    84,   ADABOW,  Zn1, 2,    5,    N1, 2.172
    84,   ADABOW,  Zn1, 2,    5,   Br1, 2.437
    84,   ADABOW,  Zn1, 2,    5,    S1, 2.441
    84,   ADABOW,  Zn1, 2,    5,   Br2, 2.445
    85,   ADASII,  Zn1, 2,    4,    O1, 1.938
    85,   ADASII,  Zn1, 2,    4,    N1, 2.005
    85,   ADASII,  Zn1, 2,    4,   Br2, 2.333
    85,   ADASII,  Zn1, 2,    4,   Br1, 2.396
    86,   ADEGOG,  Zn1, 2,    6,    O1, 2.075
    86,   ADEGOG,  Zn1, 2,    6,    O7, 2.099
    86,   ADEGOG,  Zn1, 2,    6,    O6, 2.118
    86,   ADEGOG,  Zn1, 2,    6,    O3, 2.128
    86,   ADEGOG,  Zn1, 2,    6,    N1, 2.142
    86,   ADEGOG,  Zn1, 2,    6,   N2G, 2.161
    87,   ADEHOH,  Zn1, 2,    4,    N3, 1.949
    87,   ADEHOH,  Zn1, 2,    4,    N1, 1.963
    87,   ADEHOH,  Zn1, 2,    4,    N2, 2.018
    87,   ADEHOH,  Zn1, 2,    4,    N4, 2.049
    88, ADERUW01,  Zn1, 2,    4,    O4, 1.971
    88, ADERUW01,  Zn1, 2,    4,    O1, 1.947
    88, ADERUW01,  Zn1, 2,    4,    O3, 1.934
    88, ADERUW01,  Zn1, 2,    4,    O2, 1.914
    89, ADESAD01,  Zn1, 2,    5,   O3F, 2.088
    89, ADESAD01,  Zn1, 2,    5,    O3, 2.071
    89, ADESAD01,  Zn1, 2,    5,    O1, 1.986
    89, ADESAD01,  Zn1, 2,    5,    O4, 1.985
    89, ADESAD01,  Zn1, 2,    5,    O2, 1.981
    90,   ADEVOV,  Zn1, 2,    5,    O1, 2.049
    90,   ADEVOV,  Zn1, 2,    5,    N2, 2.072
    90,   ADEVOV,  Zn1, 2,    5,    O3, 2.081
    90,   ADEVOV,  Zn1, 2,    5,    N1, 2.151
    90,   ADEVOV,  Zn1, 2,    5,   Cl1, 2.289
    91,   ADIGUQ,  Zn1, 2,    5,    O1, 2.051
    91,   ADIGUQ,  Zn1, 2,    5,    O3, 2.085
