bindingsiteid, csd_accession_code, atomname_cation, oxidation_state, coordination_number, atomname_anion, distance
    1,   ABOCOK, Mg1, 2,  6,   O5, 2.047
    1,   ABOCOK, Mg1, 2,  6,  O1A, 2.061
    1,   ABOCOK, Mg1, 2,  6,  O5A, 2.047
    1,   ABOCOK, Mg1, 2,  6,  N1A, 2.177
    1,   ABOCOK, Mg1, 2,  6,   O1, 2.061
    1,   ABOCOK, Mg1, 2,  6,   N1, 2.177
    2,   ACOMEK, Mg1, 2,  3,  C27, 2.147
    2,   ACOMEK, Mg1, 2,  3,   N2, 2.016
    2,   ACOMEK, Mg1, 2,  3,   N1,  2.04
    3,   ACOMEK, Mg2, 2,  3, C29B, 2.158
    3,   ACOMEK, Mg2, 2,  3,   N3, 1.997
    3,   ACOMEK, Mg2, 2,  3,   N4, 2.041
    4,   ADITOW, Mg1, 2,  6,   O4, 2.143
    4,   ADITOW, Mg1, 2,  6,   O2,  1.98
    4,   ADITOW, Mg1, 2,  6,   O1, 1.971
    4,   ADITOW, Mg1, 2,  6,   N2, 2.241
    4,   ADITOW, Mg1, 2,  6,   N1, 2.237
    4,   ADITOW, Mg1, 2,  6,   O3, 2.156
    5, AECLPA01, Mg1, 2,  5,   N1, 2.058
    5, AECLPA01, Mg1, 2,  5,   N2, 2.085
    5, AECLPA01, Mg1, 2,  5,   N4, 2.189
    5, AECLPA01, Mg1, 2,  5,   N3, 2.037
    5, AECLPA01, Mg1, 2,  5,   O6,  2.04
    6, AECLPA10, Mg1, 2,  5,   N1, 2.063
    6, AECLPA10, Mg1, 2,  5,   O6, 2.034
    6, AECLPA10, Mg1, 2,  5,   N4, 2.167
    6, AECLPA10, Mg1, 2,  5,   N2, 2.093
    6, AECLPA10, Mg1, 2,  5,   N3, 2.022
    7,   AFAKIC, Mg1, 2,  5,   N1, 2.048
    7,   AFAKIC, Mg1, 2,  5,   N3, 2.043
    7,   AFAKIC, Mg1, 2,  5,   N7,  2.02
    7,   AFAKIC, Mg1, 2,  5,   N5, 2.056
    7,   AFAKIC, Mg1, 2,  5,   O1, 2.057
    8,   AFAKIC, Mg2, 2,  5,  N13, 2.034
    8,   AFAKIC, Mg2, 2,  5,   O2, 2.019
    8,   AFAKIC, Mg2, 2,  5,   N9, 2.039
    8,   AFAKIC, Mg2, 2,  5,  N15, 2.051
    8,   AFAKIC, Mg2, 2,  5,  N11, 2.037
    9,   AFAKOI, Mg1, 2,  5,   N7, 2.042
    9,   AFAKOI, Mg1, 2,  5,   N1, 2.047
    9,   AFAKOI, Mg1, 2,  5,   O1, 2.009
    9,   AFAKOI, Mg1, 2,  5,   N5,  2.04
    9,   AFAKOI, Mg1, 2,  5,   N3, 2.036
   10,   AFAKOI, Mg2, 2,  5,   O2, 1.997
   10,   AFAKOI, Mg2, 2,  5,  N15, 2.033
   10,   AFAKOI, Mg2, 2,  5,  N11, 2.029
   10,   AFAKOI, Mg2, 2,  5,   N9, 2.033
   10,   AFAKOI, Mg2, 2,  5,  N13, 2.042
   11,   AFAKUO, Mg1, 2,  5,   N5, 2.044
   11,   AFAKUO, Mg1, 2,  5,   N7, 2.045
   11,   AFAKUO, Mg1, 2,  5,   O1,     2
   11,   AFAKUO, Mg1, 2,  5,   N3, 2.045
   11,   AFAKUO, Mg1, 2,  5,   N1, 2.041
   12,   AFAKUO, Mg2, 2,  5,  N13, 2.045
   12,   AFAKUO, Mg2, 2,  5,  N11, 2.043
   12,   AFAKUO, Mg2, 2,  5,  N15, 2.042
   12,   AFAKUO, Mg2, 2,  5,   O2, 2.032
   12,   AFAKUO, Mg2, 2,  5,   N9, 2.031
   13,   AHIBAU, Mg1, 2,  4,  N1A, 2.129
   13,   AHIBAU, Mg1, 2,  4,   O1, 2.129
   13,   AHIBAU, Mg1, 2,  4,   N1, 2.135
   13,   AHIBAU, Mg1, 2,  4,   N2, 1.972
   18,   AJAXOY, Mg1, 2,  7,  O4B, 2.379
   18,   AJAXOY, Mg1, 2,  7,  O1C, 2.381
   18,   AJAXOY, Mg1, 2,  7,   O1, 2.399
   18,   AJAXOY, Mg1, 2,  7,   O2, 2.499
   18,   AJAXOY, Mg1, 2,  7,  O5C,  2.53
   19,   AJIDUT, Mg1, 2,  6,   O6, 2.071
   19,   AJIDUT, Mg1, 2,  6,  O6B, 2.071
   19,   AJIDUT, Mg1, 2,  6,   O5, 2.076
   19,   AJIDUT, Mg1, 2,  6,  O5B, 2.076
   19,   AJIDUT, Mg1, 2,  6,   O4, 2.029
   19,   AJIDUT, Mg1, 2,  6,  O4B, 2.029
   20,   AKAMIJ, Mg1, 2,  4,   N7, 1.987
   20,   AKAMIJ, Mg1, 2,  4,   N1, 2.094
   20,   AKAMIJ, Mg1, 2,  4,   N5, 2.098
   20,   AKAMIJ, Mg1, 2,  4,   N3, 2.152
   21,   AKAMIJ, Mg2, 2,  4,  N14, 1.988
   21,   AKAMIJ, Mg2, 2,  4,  N12, 2.077
   21,   AKAMIJ, Mg2, 2,  4,   N8,  2.11
   21,   AKAMIJ, Mg2, 2,  4,  N10, 2.138
   22,   AKAMOP, Mg1, 2,  4,   N7, 2.008
   22,   AKAMOP, Mg1, 2,  4,   N8, 2.024
   22,   AKAMOP, Mg1, 2,  4,   N3, 2.139
   22,   AKAMOP, Mg1, 2,  4,   N1, 2.147
   23,   AKASUB, Mg1, 2,  6,   O4, 2.053
   23,   AKASUB, Mg1, 2,  6,  O4B, 2.053
   23,   AKASUB, Mg1, 2,  6,   O3, 2.072
   23,   AKASUB, Mg1, 2,  6,  O3B, 2.072
   23,   AKASUB, Mg1, 2,  6,   O2, 2.128
   23,   AKASUB, Mg1, 2,  6,  O2B, 2.128
   24,   ALEBEY, Mg1, 2,  8,  C16, 2.411
   24,   ALEBEY, Mg1, 2,  8,   N1, 2.098
   24,   ALEBEY, Mg1, 2,  8,   C7, 2.276
   24,   ALEBEY, Mg1, 2,  8,  C14, 2.371
   24,   ALEBEY, Mg1, 2,  8,  C15, 2.376
   24,   ALEBEY, Mg1, 2,  8,   C8, 2.422
   24,   ALEBEY, Mg1, 2,  8,  C13,  2.43
   24,   ALEBEY, Mg1, 2,  8,  C12, 2.441
   25,   ALEBEY, Mg2, 2,  8,  C27, 2.429
   25,   ALEBEY, Mg2, 2,  8,  C29, 2.437
   25,   ALEBEY, Mg2, 2,  8,  C23,  2.44
   25,   ALEBEY, Mg2, 2,  8,  C24, 2.451
   25,   ALEBEY, Mg2, 2,  8,  C25, 2.454
   25,   ALEBEY, Mg2, 2,  8,  C32, 2.525
   25,   ALEBEY, Mg2, 2,  8,   N2, 2.109
   25,   ALEBEY, Mg2, 2,  8,  C26, 2.455
   25,   ALEBEY, Mg2, 2,  8,  C28, 2.316
   26,   ALEBIC, Mg1, 2, 11,  C17,  2.47
   26,   ALEBIC, Mg1, 2, 11,  C15, 2.497
   26,   ALEBIC, Mg1, 2, 11,   N1, 2.211
   26,   ALEBIC, Mg1, 2, 11,  C14, 2.381
   26,   ALEBIC, Mg1, 2, 11,  C18, 2.386
   26,   ALEBIC, Mg1, 2, 11,  C13, 2.392
   26,   ALEBIC, Mg1, 2, 11,  C19,  2.43
   26,   ALEBIC, Mg1, 2, 11,  C20, 2.582
   26,   ALEBIC, Mg1, 2, 11,  C11, 2.565
   26,   ALEBIC, Mg1, 2, 11,  C12, 2.534
   27,   ALEBOI, Mg1, 2,  9,  C24, 2.444
   27,   ALEBOI, Mg1, 2,  9,  C23, 2.443
   27,   ALEBOI, Mg1, 2,  9,  C22, 2.457
   27,   ALEBOI, Mg1, 2,  9,  C21, 2.483
   27,   ALEBOI, Mg1, 2,  9,  C15,  2.54
   27,   ALEBOI, Mg1, 2,  9,  C20,  2.47
   27,   ALEBOI, Mg1, 2,  9,   N1, 2.156
   27,   ALEBOI, Mg1, 2,  9,   N2, 2.146
   27,   ALEBOI, Mg1, 2,  9,  C19,  2.46
   30,   ALEZOH, Mg3, 2,  7,   N5, 2.122
   30,   ALEZOH, Mg3, 2,  7,   O4, 2.001
   30,   ALEZOH, Mg3, 2,  7,   N3, 2.155
   30,   ALEZOH, Mg3, 2,  7,   N2,  2.14
   30,   ALEZOH, Mg3, 2,  7,   N6, 2.127
   31,   ALOHAK, Mg1, 2,  6,   O3, 2.161
   31,   ALOHAK, Mg1, 2,  6,   O4, 2.167
   31,   ALOHAK, Mg1, 2,  6,   O2, 2.281
   31,   ALOHAK, Mg1, 2,  6,  Br1, 2.662
   31,   ALOHAK, Mg1, 2,  6,   C9, 2.193
   31,   ALOHAK, Mg1, 2,  6,   O1, 2.173
   32,   ALOHEO, Mg1, 2,  6,   O2, 2.167
   32,   ALOHEO, Mg1, 2,  6,   O3, 2.278
   32,   ALOHEO, Mg1, 2,  6,   O4, 2.171
   32,   ALOHEO, Mg1, 2,  6,   C9, 2.183
   32,   ALOHEO, Mg1, 2,  6,  Br1, 2.654
   32,   ALOHEO, Mg1, 2,  6,   O1, 2.169
   33,   ALOHIS, Mg1, 2,  6,   O4, 2.153
   33,   ALOHIS, Mg1, 2,  6,   O1, 2.119
   33,   ALOHIS, Mg1, 2,  6,   C9, 2.162
   33,   ALOHIS, Mg1, 2,  6,   O3, 2.163
   33,   ALOHIS, Mg1, 2,  6,   O2, 2.216
   33,   ALOHIS, Mg1, 2,  6,   O5, 2.105
   34,   ALOHOY, Mg1, 2,  6,   O1, 2.152
   34,   ALOHOY, Mg1, 2,  6,   O4, 2.155
   34,   ALOHOY, Mg1, 2,  6,   C9, 2.161
   34,   ALOHOY, Mg1, 2,  6,   O2, 2.249
   34,   ALOHOY, Mg1, 2,  6,   O3, 2.205
   34,   ALOHOY, Mg1, 2,  6,  Br1, 2.652
   35,   ALOHUE, Mg1, 2,  6,   O3, 2.101
   35,   ALOHUE, Mg1, 2,  6,   O2, 2.133
   35,   ALOHUE, Mg1, 2,  6,   O5, 2.128
   35,   ALOHUE, Mg1, 2,  6,   O1, 2.177
   35,   ALOHUE, Mg1, 2,  6,   C9,  2.18
   35,   ALOHUE, Mg1, 2,  6,   O4,  2.22
   36,   ALORID, Mg1, 2,  6,  N1A, 2.219
   36,   ALORID, Mg1, 2,  6,   N1, 2.219
   36,   ALORID, Mg1, 2,  6,  O5A, 2.065
   36,   ALORID, Mg1, 2,  6,   O5, 2.065
   36,   ALORID, Mg1, 2,  6,  O1A, 2.054
   36,   ALORID, Mg1, 2,  6,   O1, 2.054
   37,   ANAPHS, Mg1, 2,  6,   O4, 2.056
   37,   ANAPHS, Mg1, 2,  6,  O4A, 2.056
   37,   ANAPHS, Mg1, 2,  6,   O6, 2.059
   37,   ANAPHS, Mg1, 2,  6,  O6A, 2.059
   37,   ANAPHS, Mg1, 2,  6,   O9, 2.061
   37,   ANAPHS, Mg1, 2,  6,  O9A, 2.061
   38,   ANOMEW, Mg1, 2,  6,   O1, 1.995
   38,   ANOMEW, Mg1, 2,  6,  O2A, 2.033
   38,   ANOMEW, Mg1, 2,  6,  O7A, 2.072
   38,   ANOMEW, Mg1, 2,  6,   O4, 2.082
   38,   ANOMEW, Mg1, 2,  6,   O7, 2.136
   38,   ANOMEW, Mg1, 2,  6,  O4A, 2.197
   39,   ANOPID, Mg1, 2,  6,   O7, 2.018
   39,   ANOPID, Mg1, 2,  6,  O6C, 2.049
   39,   ANOPID, Mg1, 2,  6,   O1, 2.095
   39,   ANOPID, Mg1, 2,  6,   O2, 2.129
   39,   ANOPID, Mg1, 2,  6,   O3, 2.147
   39,   ANOPID, Mg1, 2,  6,   O4, 1.999
   40,   APOJIZ, Mg1, 2,  6,   O9, 2.051
   40,   APOJIZ, Mg1, 2,  6,  O9A, 2.051
   40,   APOJIZ, Mg1, 2,  6,   O8, 2.066
   40,   APOJIZ, Mg1, 2,  6,  O8A, 2.066
   40,   APOJIZ, Mg1, 2,  6,  O10, 2.101
   40,   APOJIZ, Mg1, 2,  6, O10A, 2.101
   41,   AQFVMG, Mg1, 2,  6,   O4, 2.031
   41,   AQFVMG, Mg1, 2,  6,   O9, 2.058
   41,   AQFVMG, Mg1, 2,  6,   O3, 2.068
   41,   AQFVMG, Mg1, 2,  6,  O10, 2.072
   41,   AQFVMG, Mg1, 2,  6,   O8,  2.08
   41,   AQFVMG, Mg1, 2,  6,   O7, 2.098
   42,   AQIBIM, Mg1, 2,  4,   N1, 2.057
   42,   AQIBIM, Mg1, 2,  4,   N2, 2.043
   42,   AQIBIM, Mg1, 2,  4,   O1,  1.98
   42,   AQIBIM, Mg1, 2,  4,   O2,  1.95
   43,   AQIBOS, Mg1, 2,  4,  N1D, 2.085
   43,   AQIBOS, Mg1, 2,  4,  O1D, 1.989
   43,   AQIBOS, Mg1, 2,  4,   O1, 1.989
   43,   AQIBOS, Mg1, 2,  4,   N1, 2.085
   44,   AQIBUY, Mg1, 2,  4,   O3, 1.945
   44,   AQIBUY, Mg1, 2,  4,   O1, 1.946
   44,   AQIBUY, Mg1, 2,  4,   O2, 1.959
   44,   AQIBUY, Mg1, 2,  4,   N1, 2.007
   45,   AQMEDA, Mg1, 2,  6,   O6, 2.053
   45,   AQMEDA, Mg1, 2,  6,  O6B, 2.053
   45,   AQMEDA, Mg1, 2,  6,   O2, 2.087
   45,   AQMEDA, Mg1, 2,  6,  O2B, 2.087
   45,   AQMEDA, Mg1, 2,  6,   O4, 2.087
   45,   AQMEDA, Mg1, 2,  6,  O4B, 2.087
   46,   AROWAF, Mg1, 2,  6,  O1F, 2.078
   46,   AROWAF, Mg1, 2,  6,   O5, 2.044
   46,   AROWAF, Mg1, 2,  6,  O5F, 2.044
   46,   AROWAF, Mg1, 2,  6,   O4, 2.075
   46,   AROWAF, Mg1, 2,  6,  O4F, 2.075
   46,   AROWAF, Mg1, 2,  6,   O1, 2.078
   47,   ASUBIA, Mg1, 2,  5,   N3, 2.119
   47,   ASUBIA, Mg1, 2,  5,   N2, 2.074
   47,   ASUBIA, Mg1, 2,  5,   O2,  2.08
   47,   ASUBIA, Mg1, 2,  5,   O1, 2.098
   47,   ASUBIA, Mg1, 2,  5,   N1,  2.11
   48,   ASUBOG, Mg1, 2,  4,  C1A, 2.188
   48,   ASUBOG, Mg1, 2,  4,   O1, 2.104
   48,   ASUBOG, Mg1, 2,  4,  O1A, 2.104
   48,   ASUBOG, Mg1, 2,  4,   C1, 2.188
   49,   ATONIG, Mg1, 2,  6,   O4, 2.137
   49,   ATONIG, Mg1, 2,  6,   O5, 2.006
   49,   ATONIG, Mg1, 2,  6,   N4,  2.26
   49,   ATONIG, Mg1, 2,  6,   N1, 2.279
   49,   ATONIG, Mg1, 2,  6,   O2, 2.007
   49,   ATONIG, Mg1, 2,  6,   O1, 2.029
   50,   AVEBOT, Mg1, 2,  6,   O2, 2.092
   50,   AVEBOT, Mg1, 2,  6,  O2B, 2.092
   50,   AVEBOT, Mg1, 2,  6,   O1, 2.096
   50,   AVEBOT, Mg1, 2,  6,  O1B, 2.096
   50,   AVEBOT, Mg1, 2,  6,   O3, 2.106
   50,   AVEBOT, Mg1, 2,  6,  O3B, 2.106
   51,   AVIPEB, Mg1, 2,  7,  O2A, 2.032
   51,   AVIPEB, Mg1, 2,  7,   O2, 2.032
   51,   AVIPEB, Mg1, 2,  7,   O3, 2.148
   51,   AVIPEB, Mg1, 2,  7,  O3A, 2.148
   51,   AVIPEB, Mg1, 2,  7,  N1B, 2.291
   51,   AVIPEB, Mg1, 2,  7,   O1, 2.422
   51,   AVIPEB, Mg1, 2,  7,  O1A, 2.422
   52,   AXEFAK, Mg1, 2,  4,   N1, 2.007
   52,   AXEFAK, Mg1, 2,  4,   O2, 2.007
   52,   AXEFAK, Mg1, 2,  4,   N2, 2.011
   52,   AXEFAK, Mg1, 2,  4,   O1, 2.018
   53,   AXIMOJ, Mg1, 2,  6,  O15, 2.052
   53,   AXIMOJ, Mg1, 2,  6,  O16, 2.059
   53,   AXIMOJ, Mg1, 2,  6,  O11, 2.066
   53,   AXIMOJ, Mg1, 2,  6,  O12, 2.073
   53,   AXIMOJ, Mg1, 2,  6,  O13, 2.085
   53,   AXIMOJ, Mg1, 2,  6,  O14, 2.098
   54,   AYIPII, Mg1, 2,  6,   O7,  2.04
   54,   AYIPII, Mg1, 2,  6,  O7A,  2.04
   54,   AYIPII, Mg1, 2,  6,   O9, 2.049
   54,   AYIPII, Mg1, 2,  6,  O9A, 2.049
   54,   AYIPII, Mg1, 2,  6,   O8, 2.066
   54,   AYIPII, Mg1, 2,  6,  O8A, 2.066
   55,   AYUBUR, Mg1, 2,  4,  Br2, 2.579
   55,   AYUBUR, Mg1, 2,  4,   C1, 2.115
   55,   AYUBUR, Mg1, 2,  4,   O1, 2.025
   55,   AYUBUR, Mg1, 2,  4,  Br1, 2.582
   56,   AYUBUR, Mg2, 2,  4,  Br2, 2.587
   56,   AYUBUR, Mg2, 2,  4,  Br1,  2.58
   56,   AYUBUR, Mg2, 2,  4,  C12, 2.125
   56,   AYUBUR, Mg2, 2,  4,   O2, 2.019
   57,   AYUCAY, Mg1, 2,  3,   O1, 2.044
   57,   AYUCAY, Mg1, 2,  3,  C1A, 2.141
   57,   AYUCAY, Mg1, 2,  3,   C1, 2.141
   60,   BABKAS, Mg1, 2,  4,   N1, 2.042
   60,   BABKAS, Mg1, 2,  4,   O1, 2.025
   60,   BABKAS, Mg1, 2,  4,   N5, 2.084
   60,   BABKAS, Mg1, 2,  4,   N2, 2.076
   65, BADTEX01, Mg1, 2,  6,   O1, 2.018
   65, BADTEX01, Mg1, 2,  6,  O1B, 2.018
   65, BADTEX01, Mg1, 2,  6,   O2, 2.048
   65, BADTEX01, Mg1, 2,  6,  O2B, 2.048
   65, BADTEX01, Mg1, 2,  6,   O3, 2.106
   65, BADTEX01, Mg1, 2,  6,  O3B, 2.106
   66, BADTEX10, Mg1, 2,  6,   O3, 2.047
   66, BADTEX10, Mg1, 2,  6,  O3B, 2.047
   66, BADTEX10, Mg1, 2,  6,   O2, 2.053
   66, BADTEX10, Mg1, 2,  6,  O2B, 2.053
   66, BADTEX10, Mg1, 2,  6,   O1, 2.068
   66, BADTEX10, Mg1, 2,  6,  O1B, 2.068
   69,   BAJJIH, Mg1, 2,  4,   N2, 2.175
   69,   BAJJIH, Mg1, 2,  4,   N4, 2.084
   69,   BAJJIH, Mg1, 2,  4,  C18, 2.146
   69,   BAJJIH, Mg1, 2,  4,   N1, 2.201
   72,   BARXUO, Mg1, 2,  4,  Br2, 2.418
   72,   BARXUO, Mg1, 2,  4,   N1,  2.06
   72,   BARXUO, Mg1, 2,  4,   N2, 2.065
   72,   BARXUO, Mg1, 2,  4,  Br1, 2.571
   73,   BARXUO, Mg2, 2,  8,   C5,  2.57
   73,   BARXUO, Mg2, 2,  8,  Br1, 2.591
   73,   BARXUO, Mg2, 2,  8,   N3, 2.038
   73,   BARXUO, Mg2, 2,  8,   C2, 2.526
   73,   BARXUO, Mg2, 2,  8,   N4, 2.035
   73,   BARXUO, Mg2, 2,  8,   C3, 2.542
   73,   BARXUO, Mg2, 2,  8,   C4, 2.548
   73,   BARXUO, Mg2, 2,  8,   C6, 2.553
   76,   BAVHEN, Mg1, 2,  6,   N4, 2.148
   76,   BAVHEN, Mg1, 2,  6,   O1, 2.145
   76,   BAVHEN, Mg1, 2,  6,   O2, 2.141
   76,   BAVHEN, Mg1, 2,  6,   N3, 2.139
   76,   BAVHEN, Mg1, 2,  6,   N1, 2.212
   76,   BAVHEN, Mg1, 2,  6,   N2, 2.194
   77,   BAWGOV, Mg1, 2,  6,   O1, 2.067
   77,   BAWGOV, Mg1, 2,  6,  O1B, 2.067
   77,   BAWGOV, Mg1, 2,  6,   O3, 2.067
   77,   BAWGOV, Mg1, 2,  6,  O3B, 2.067
   77,   BAWGOV, Mg1, 2,  6,   O2, 2.085
   77,   BAWGOV, Mg1, 2,  6,  O2B, 2.085
   78,   BAXSIE, Mg1, 2,  6,  O7B, 2.149
   78,   BAXSIE, Mg1, 2,  6,  O7E, 2.149
   78,   BAXSIE, Mg1, 2,  6,   O2, 2.025
   78,   BAXSIE, Mg1, 2,  6,  O2F, 2.025
   78,   BAXSIE, Mg1, 2,  6,  O3F, 2.123
   78,   BAXSIE, Mg1, 2,  6,   O3, 2.124
   79,   BAXSIE, Mg2, 2,  6,   O1, 2.106
   79,   BAXSIE, Mg2, 2,  6,  N1B, 2.164
   79,   BAXSIE, Mg2, 2,  6,  O4B,  2.15
   79,   BAXSIE, Mg2, 2,  6,  O2A, 2.084
   79,   BAXSIE, Mg2, 2,  6,  O4E, 2.051
   79,   BAXSIE, Mg2, 2,  6,  O2F, 2.029
   80,   BAXSIE, Mg3, 2,  6,   O5, 2.157
   80,   BAXSIE, Mg3, 2,  6,  O5F, 2.157
   80,   BAXSIE, Mg3, 2,  6,   O3, 2.043
   80,   BAXSIE, Mg3, 2,  6,  N2F, 2.071
   80,   BAXSIE, Mg3, 2,  6,  O3F, 2.043
   80,   BAXSIE, Mg3, 2,  6,   N2, 2.071
   81,   BAXSOK, Mg1, 2,  6,   O4, 2.053
   81,   BAXSOK, Mg1, 2,  6,   O2, 2.106
   81,   BAXSOK, Mg1, 2,  6,   O6, 2.028
   81,   BAXSOK, Mg1, 2,  6,   N1, 2.217
   81,   BAXSOK, Mg1, 2,  6,   O5,  2.02
   81,   BAXSOK, Mg1, 2,  6,   O1, 2.099
   82,   BAXSUQ, Mg1, 2,  6,   O5,  2.01
   82,   BAXSUQ, Mg1, 2,  6,   O4, 2.043
   82,   BAXSUQ, Mg1, 2,  6,  O3A, 2.059
   82,   BAXSUQ, Mg1, 2,  6,   O1,  2.09
   82,   BAXSUQ, Mg1, 2,  6,   O3, 2.149
   82,   BAXSUQ, Mg1, 2,  6,   N2, 2.173
   83,   BAYJIU, Mg1, 2,  6,  O2E, 2.077
   83,   BAYJIU, Mg1, 2,  6,   O1, 2.037
   83,   BAYJIU, Mg1, 2,  6,  O1E, 2.037
   83,   BAYJIU, Mg1, 2,  6,   O2, 2.077
   83,   BAYJIU, Mg1, 2,  6,  N1E, 2.229
   83,   BAYJIU, Mg1, 2,  6,   N1, 2.229
   84,   BEBBAM, Mg1, 2,  6,  N1E, 2.226
   84,   BEBBAM, Mg1, 2,  6,   O2, 2.052
   84,   BEBBAM, Mg1, 2,  6,  O2E, 2.052
   84,   BEBBAM, Mg1, 2,  6,   O1, 2.056
   84,   BEBBAM, Mg1, 2,  6,  O1E, 2.056
   84,   BEBBAM, Mg1, 2,  6,   N1, 2.226
   85,   BEFNIK, Mg1, 2,  4,   P2, 3.047
   85,   BEFNIK, Mg1, 2,  4,   N1, 2.061
   85,   BEFNIK, Mg1, 2,  4,   O1, 2.046
   85,   BEFNIK, Mg1, 2,  4,   N2, 2.076
   85,   BEFNIK, Mg1, 2,  4,   P1, 2.913
   85,   BEFNIK, Mg1, 2,  4,   N3, 2.097
   86,   BEJYIZ, Mg1, 2,  6,   O3, 2.054
   86,   BEJYIZ, Mg1, 2,  6,  O3A, 2.054
   86,   BEJYIZ, Mg1, 2,  6,   O4, 2.062
   86,   BEJYIZ, Mg1, 2,  6,  O4A, 2.062
   86,   BEJYIZ, Mg1, 2,  6,   O5,  2.08
   86,   BEJYIZ, Mg1, 2,  6,  O5A,  2.08
   87,   BEKCID, Mg1, 2,  6,   O1, 2.051
   87,   BEKCID, Mg1, 2,  6,  O1A, 2.051
   87,   BEKCID, Mg1, 2,  6,  O1D, 2.051
   87,   BEKCID, Mg1, 2,  6,  O1E, 2.051
   87,   BEKCID, Mg1, 2,  6,   O2, 2.073
   87,   BEKCID, Mg1, 2,  6,  O2D, 2.073
   89,   BEPGIN, Mg2, 2,  3,  C23,  2.13
   89,   BEPGIN, Mg2, 2,  3,   N2, 2.122
   89,   BEPGIN, Mg2, 2,  3,   N1, 2.131
   90,   BESXON, Mg1, 2,  6,   O7, 2.032
   90,   BESXON, Mg1, 2,  6,  O7F, 2.032
   90,   BESXON, Mg1, 2,  6,   O2,  2.04
   90,   BESXON, Mg1, 2,  6,  O2F,  2.04
   90,   BESXON, Mg1, 2,  6,   O3, 2.104
   90,   BESXON, Mg1, 2,  6,  O3F, 2.104
   91,   BEWFOY, Mg1, 2,  6,  O2A, 2.048
   91,   BEWFOY, Mg1, 2,  6,  O2E, 2.048
   91,   BEWFOY, Mg1, 2,  6,   O3, 2.069
   91,   BEWFOY, Mg1, 2,  6,  O3D, 2.069
   91,   BEWFOY, Mg1, 2,  6,   O1, 2.095
   91,   BEWFOY, Mg1, 2,  6,  O1D, 2.095
   92,   BEXDEN, Mg1, 2,  5,   N2, 2.181
   92,   BEXDEN, Mg1, 2,  5,   N4, 2.182
   92,   BEXDEN, Mg1, 2,  5,   O1, 2.201
   92,   BEXDEN, Mg1, 2,  5,   N6, 2.284
   92,   BEXDEN, Mg1, 2,  5,  C28, 2.155
   93,   BIDGOK, Mg1, 2,  4,   C1, 2.224
   93,   BIDGOK, Mg1, 2,  4,  Br1, 2.506
   93,   BIDGOK, Mg1, 2,  4,   N1, 2.165
   93,   BIDGOK, Mg1, 2,  4,   N2, 2.195
   94,   BIGVET, Mg1, 2,  3,   N4, 1.997
   94,   BIGVET, Mg1, 2,  3,   N2, 2.043
   94,   BIGVET, Mg1, 2,  3,  C29, 2.151
   95,   BIGVET, Mg2, 2,  3,   N3, 2.014
   95,   BIGVET, Mg2, 2,  3, C27B, 2.135
   95,   BIGVET, Mg2, 2,  3,  N1B, 2.047
   96,   BIGVIX, Mg1, 2,  3, C29B, 2.135
   96,   BIGVIX, Mg1, 2,  3,   N4, 2.013
   96,   BIGVIX, Mg1, 2,  3,   N1, 2.038
   97,   BIGVIX, Mg2, 2,  3,  C27, 2.146
   97,   BIGVIX, Mg2, 2,  3,   N2, 2.046
   97,   BIGVIX, Mg2, 2,  3,   N3, 1.996
   98,   BIHLIO, Mg1, 2,  6,  O10, 2.042
   98,   BIHLIO, Mg1, 2,  6, O10B, 2.042
   98,   BIHLIO, Mg1, 2,  6,  O11, 2.052
   98,   BIHLIO, Mg1, 2,  6, O11B, 2.052
   98,   BIHLIO, Mg1, 2,  6,   O9,  2.09
   98,   BIHLIO, Mg1, 2,  6,  O9B,  2.09
   99,   BIHLIO, Mg2, 2,  6,  O14, 2.045
   99,   BIHLIO, Mg2, 2,  6, O14B, 2.045
   99,   BIHLIO, Mg2, 2,  6,  O13,  2.06
   99,   BIHLIO, Mg2, 2,  6, O13B,  2.06
   99,   BIHLIO, Mg2, 2,  6,  O15, 2.067
   99,   BIHLIO, Mg2, 2,  6, O15B, 2.067
  100,   BIHNEM, Mg1, 2,  6,   O2, 2.052
  100,   BIHNEM, Mg1, 2,  6,  O2A, 2.052
  100,   BIHNEM, Mg1, 2,  6,   O3, 2.052
  100,   BIHNEM, Mg1, 2,  6,  O3A, 2.052
  100,   BIHNEM, Mg1, 2,  6,   O8, 2.072
  100,   BIHNEM, Mg1, 2,  6,  O8A, 2.072
  101,   BIKPUG, Mg1, 2,  6,   O4, 2.066
  101,   BIKPUG, Mg1, 2,  6,  O4A, 2.066
  101,   BIKPUG, Mg1, 2,  6,   O3,  2.08
  101,   BIKPUG, Mg1, 2,  6,  O3A,  2.08
  101,   BIKPUG, Mg1, 2,  6,   O5, 2.084
  101,   BIKPUG, Mg1, 2,  6,  O5A, 2.084
  102,   BIMJIR, Mg1, 2,  3,   N1, 2.079
  102,   BIMJIR, Mg1, 2,  3,   C1,   2.2
  102,   BIMJIR, Mg1, 2,  3,   N2, 2.001
  103,   BODKOV, Mg1, 2,  6,   O5, 2.039
  103,   BODKOV, Mg1, 2,  6,  O5B, 2.039
  103,   BODKOV, Mg1, 2,  6,   O8, 2.117
  103,   BODKOV, Mg1, 2,  6,  O8B, 2.117
  103,   BODKOV, Mg1, 2,  6,   O1, 2.144
