bindingsiteid, csd_accession_code, atomname_cation, oxidation_state, coordination_number, atomname_anion, distance
    1,   ABAXAC,  Fe1, 3,  6,    N1, 2.236
    1,   ABAXAC,  Fe1, 3,  6,   Cl2, 2.378
    1,   ABAXAC,  Fe1, 3,  6,   Cl1, 2.342
    1,   ABAXAC,  Fe1, 3,  6,    N2, 2.413
    1,   ABAXAC,  Fe1, 3,  6,    O1, 1.819
    1,   ABAXAC,  Fe1, 3,  6,    N3, 2.258
    2,   ABECIT,  Fe1, 3,  6,    O2, 2.065
    2,   ABECIT,  Fe1, 3,  6,    N1, 2.071
    2,   ABECIT,  Fe1, 3,  6,    O1, 2.169
    2,   ABECIT,  Fe1, 3,  6,    O3, 1.869
    2,   ABECIT,  Fe1, 3,  6,   O2A, 1.975
    2,   ABECIT,  Fe1, 3,  6,   Cl1, 2.338
    3,   ABIJAX,  Fe1, 3,  4,    S2, 2.285
    3,   ABIJAX,  Fe1, 3,  4,    S1,  2.27
    3,   ABIJAX,  Fe1, 3,  4,    N1, 1.657
    3,   ABIJAX,  Fe1, 3,  4,    N2, 1.681
    4,   ABIJAX,  Fe2, 3,  4,    N5, 1.668
    4,   ABIJAX,  Fe2, 3,  4,    N6, 1.672
    4,   ABIJAX,  Fe2, 3,  4,    S4, 2.261
    4,   ABIJAX,  Fe2, 3,  4,    S3, 2.279
    5,   ABIJEB,  Fe1, 3,  5,    N3, 1.697
    5,   ABIJEB,  Fe1, 3,  5,    N2, 2.076
    5,   ABIJEB,  Fe1, 3,  5,    N1, 2.072
    5,   ABIJEB,  Fe1, 3,  5,    S2, 2.251
    5,   ABIJEB,  Fe1, 3,  5,    S1, 2.236
    7,   ABIJIF,  Fe2, 3,  5,    N4, 1.676
    7,   ABIJIF,  Fe2, 3,  5,    S3, 2.254
    7,   ABIJIF,  Fe2, 3,  5,    S1, 2.256
    7,   ABIJIF,  Fe2, 3,  5,    N3, 1.666
    9,   ABIJIF,  Fe4, 3,  5,    S6, 2.249
    9,   ABIJIF,  Fe4, 3,  5,    S4, 2.252
    9,   ABIJIF,  Fe4, 3,  5,    N8, 1.668
    9,   ABIJIF,  Fe4, 3,  5,    N7, 1.671
   10,   ABIVUC,  Fe1, 3,  6,   O4C, 2.041
   10,   ABIVUC,  Fe1, 3,  6,    O5, 2.044
   10,   ABIVUC,  Fe1, 3,  6,    N1, 2.065
   10,   ABIVUC,  Fe1, 3,  6,    O2, 2.145
   10,   ABIVUC,  Fe1, 3,  6,   C17, 2.446
   10,   ABIVUC,  Fe1, 3,  6,    N2,  2.08
   10,   ABIVUC,  Fe1, 3,  6,    O1, 2.142
   11,   ABIZOA,  Fe1, 3,  6,   O1A, 1.944
   11,   ABIZOA,  Fe1, 3,  6,    O1, 2.046
   11,   ABIZOA,  Fe1, 3,  6,    N1,  1.96
   11,   ABIZOA,  Fe1, 3,  6,    N4, 2.101
   11,   ABIZOA,  Fe1, 3,  6,    N3, 2.101
   11,   ABIZOA,  Fe1, 3,  6,    N2, 2.332
   12,   ABIZOA,  Fe2, 3,  6,   O2A, 1.939
   12,   ABIZOA,  Fe2, 3,  6,    O2, 2.029
   12,   ABIZOA,  Fe2, 3,  6,    N9, 2.003
   12,   ABIZOA,  Fe2, 3,  6,   N12, 2.066
   12,   ABIZOA,  Fe2, 3,  6,   N11,  2.09
   12,   ABIZOA,  Fe2, 3,  6,   N10, 2.323
   13,   ABOKIL,  Fe1, 3,  6,   O5F, 1.975
   13,   ABOKIL,  Fe1, 3,  6,    O3, 1.984
   13,   ABOKIL,  Fe1, 3,  6,   O3F, 1.984
   13,   ABOKIL,  Fe1, 3,  6,    O1, 1.996
   13,   ABOKIL,  Fe1, 3,  6,   O1F, 1.996
   13,   ABOKIL,  Fe1, 3,  6,    O5, 1.975
   14,   ABOKIL,  Fe2, 3,  6,    O2, 1.905
   14,   ABOKIL,  Fe2, 3,  6,    O4,  1.92
   14,   ABOKIL,  Fe2, 3,  6,    O3, 1.996
   14,   ABOKIL,  Fe2, 3,  6,    O1,     2
   14,   ABOKIL,  Fe2, 3,  6,    N2, 2.288
   14,   ABOKIL,  Fe2, 3,  6,    N1, 2.303
   15,   ABOKIL,  Fe3, 3,  6,   N3F, 2.264
   15,   ABOKIL,  Fe3, 3,  6,    O6, 1.899
   15,   ABOKIL,  Fe3, 3,  6,   O6F, 1.899
   15,   ABOKIL,  Fe3, 3,  6,    O5, 2.014
   15,   ABOKIL,  Fe3, 3,  6,   O5F, 2.014
   15,   ABOKIL,  Fe3, 3,  6,    N3, 2.264
   16,   ABOKOR,  Fe1, 3,  6,    O2, 1.906
   16,   ABOKOR,  Fe1, 3,  6,    O4, 1.913
   16,   ABOKOR,  Fe1, 3,  6,    O3, 1.999
   16,   ABOKOR,  Fe1, 3,  6,    O1, 2.005
   16,   ABOKOR,  Fe1, 3,  6,    N1, 2.296
   16,   ABOKOR,  Fe1, 3,  6,    N2, 2.296
   17,   ABOKOR,  Fe2, 3,  6,    O6, 1.898
   17,   ABOKOR,  Fe2, 3,  6,   O6F, 1.898
   17,   ABOKOR,  Fe2, 3,  6,    O5, 2.014
   17,   ABOKOR,  Fe2, 3,  6,   N3F, 2.269
   17,   ABOKOR,  Fe2, 3,  6,    N3, 2.269
   17,   ABOKOR,  Fe2, 3,  6,   O5F, 2.014
   18,   ABOKUX,  Fe1, 3,  6,    O2,  2.01
   18,   ABOKUX,  Fe1, 3,  6,    O4, 1.976
   18,   ABOKUX,  Fe1, 3,  6,    O5, 1.985
   18,   ABOKUX,  Fe1, 3,  6,    O1, 2.013
   18,   ABOKUX,  Fe1, 3,  6,    N4, 2.042
   18,   ABOKUX,  Fe1, 3,  6,    N1, 2.249
   19,   ABOKUX,  Fe2, 3,  6,    N5,  2.05
   19,   ABOKUX,  Fe2, 3,  6,    O1, 1.965
   19,   ABOKUX,  Fe2, 3,  6,    O6, 1.976
   19,   ABOKUX,  Fe2, 3,  6,    O3, 2.012
   19,   ABOKUX,  Fe2, 3,  6,    O4, 2.006
   19,   ABOKUX,  Fe2, 3,  6,    N2, 2.252
   20,   ABOKUX,  Fe3, 3,  6,    O5, 1.997
   20,   ABOKUX,  Fe3, 3,  6,   O6B, 1.998
   20,   ABOKUX,  Fe3, 3,  6,    N6, 2.047
   20,   ABOKUX,  Fe3, 3,  6,    N3, 2.253
   20,   ABOKUX,  Fe3, 3,  6,    O2, 1.972
   20,   ABOKUX,  Fe3, 3,  6,   O3B, 1.957
   21,   ABOXOE,  Fe1, 3,  6,    O5, 1.934
   21,   ABOXOE,  Fe1, 3,  6,    O3, 1.935
   21,   ABOXOE,  Fe1, 3,  6,    O1, 1.949
   21,   ABOXOE,  Fe1, 3,  6,    N3, 2.223
   21,   ABOXOE,  Fe1, 3,  6,    N2, 2.225
   21,   ABOXOE,  Fe1, 3,  6,    N1, 2.226
   22,   ABOXOE,  Fe2, 3,  6,    O6, 1.911
   22,   ABOXOE,  Fe2, 3,  6,    O4, 1.943
   22,   ABOXOE,  Fe2, 3,  6,    O2, 1.951
   22,   ABOXOE,  Fe2, 3,  6,    N6, 2.137
   22,   ABOXOE,  Fe2, 3,  6,    N4, 2.143
   22,   ABOXOE,  Fe2, 3,  6,    N5, 2.198
   23, ACNALC01,  Fe1, 3,  4,   Cl4, 2.163
   23, ACNALC01,  Fe1, 3,  4,   Cl5, 2.165
   23, ACNALC01,  Fe1, 3,  4,   Cl3,  2.17
   23, ACNALC01,  Fe1, 3,  4,   Cl2, 2.186
   24, ACNALC01,  Fe2, 3,  4,   Cl9, 2.164
   24, ACNALC01,  Fe2, 3,  4,   Cl8, 2.157
   24, ACNALC01,  Fe2, 3,  4,   Cl7, 2.168
   24, ACNALC01,  Fe2, 3,  4,   Cl6, 2.167
   25, ACNALC02,  Fe1, 3,  4,   Cl2, 2.154
   25, ACNALC02,  Fe1, 3,  4,   Cl4, 2.171
   25, ACNALC02,  Fe1, 3,  4,   Cl1,  2.17
   25, ACNALC02,  Fe1, 3,  4,   Cl3, 2.154
   26, ACNALC02,  Fe2, 3,  4,   Cl5, 2.181
   26, ACNALC02,  Fe2, 3,  4,   Cl7, 2.173
   26, ACNALC02,  Fe2, 3,  4,   Cl6, 2.159
   26, ACNALC02,  Fe2, 3,  4,   Cl8, 2.154
   27,   ACOLAG,  Fe1, 3,  6,    O1, 2.034
   27,   ACOLAG,  Fe1, 3,  6,   O1B, 2.034
   27,   ACOLAG,  Fe1, 3,  6,   O2D, 2.151
   27,   ACOLAG,  Fe1, 3,  6,   O2F, 2.151
   27,   ACOLAG,  Fe1, 3,  6,   Cl1,  2.25
   27,   ACOLAG,  Fe1, 3,  6,  Cl1B,  2.25
   28,   ACOMEL,  Fe1, 3,  6,    F1, 1.907
   28,   ACOMEL,  Fe1, 3,  6,    F3, 1.957
   28,   ACOMEL,  Fe1, 3,  6,   O3*, 1.975
   28,   ACOMEL,  Fe1, 3,  6,   O2A, 1.979
   28,   ACOMEL,  Fe1, 3,  6,    F2, 1.988
   28,   ACOMEL,  Fe1, 3,  6,    O1, 2.005
   30, ACOREQ01,  Fe1, 3,  6,    O3, 1.866
   30, ACOREQ01,  Fe1, 3,  6,    O1, 1.872
   30, ACOREQ01,  Fe1, 3,  6,    N1, 1.911
   30, ACOREQ01,  Fe1, 3,  6,    N3, 1.913
   30, ACOREQ01,  Fe1, 3,  6,    N2, 2.014
   30, ACOREQ01,  Fe1, 3,  6,    N4, 2.017
   29,   ACOREQ,  Fe1, 3,  6,    O1, 1.875
   29,   ACOREQ,  Fe1, 3,  6,    O3, 1.879
   29,   ACOREQ,  Fe1, 3,  6,    N3, 1.922
   29,   ACOREQ,  Fe1, 3,  6,    N1, 1.923
   29,   ACOREQ,  Fe1, 3,  6,    N2, 2.022
   29,   ACOREQ,  Fe1, 3,  6,    N4,  2.03
   31, ACORIU01,  Fe1, 3,  6,    O1, 1.869
   31, ACORIU01,  Fe1, 3,  6,    N1, 1.921
   31, ACORIU01,  Fe1, 3,  6,    O3, 1.879
   31, ACORIU01,  Fe1, 3,  6,    N4, 2.025
   31, ACORIU01,  Fe1, 3,  6,    N3, 1.922
   31, ACORIU01,  Fe1, 3,  6,    N2, 2.032
   33, ACOROA01,  Fe1, 3,  6,    O1, 1.884
   33, ACOROA01,  Fe1, 3,  6,    N1, 1.919
   33, ACOROA01,  Fe1, 3,  6,    O3, 1.886
   33, ACOROA01,  Fe1, 3,  6,    N3,  1.92
   33, ACOROA01,  Fe1, 3,  6,    N4, 2.056
   33, ACOROA01,  Fe1, 3,  6,    N2, 2.062
   32,   ACOROA,  Fe1, 3,  6,    N4, 2.192
   32,   ACOROA,  Fe1, 3,  6,    N3, 2.091
   32,   ACOROA,  Fe1, 3,  6,    N2, 2.226
   32,   ACOROA,  Fe1, 3,  6,    O3, 1.911
   32,   ACOROA,  Fe1, 3,  6,    O1, 1.915
   32,   ACOROA,  Fe1, 3,  6,    N1,  2.07
   35, ACOSAN01,  Fe1, 3,  6,    O1,  1.87
   35, ACOSAN01,  Fe1, 3,  6,    O3, 1.882
   35, ACOSAN01,  Fe1, 3,  6,    N3, 1.928
   35, ACOSAN01,  Fe1, 3,  6,    N1, 1.936
   35, ACOSAN01,  Fe1, 3,  6,    N2, 2.041
   35, ACOSAN01,  Fe1, 3,  6,    N4, 2.057
   34,   ACOSAN,  Fe1, 3,  6,    O3, 1.901
   34,   ACOSAN,  Fe1, 3,  6,    O1, 1.915
   34,   ACOSAN,  Fe1, 3,  6,    N3,  2.07
   34,   ACOSAN,  Fe1, 3,  6,    N4, 2.195
   34,   ACOSAN,  Fe1, 3,  6,    N1, 2.082
   34,   ACOSAN,  Fe1, 3,  6,    N2, 2.223
   36,   ACPICF,  Fe1, 3,  6,    O4, 2.015
   36,   ACPICF,  Fe1, 3,  6,    N2, 2.149
   36,   ACPICF,  Fe1, 3,  6,    N1, 2.151
   36,   ACPICF,  Fe1, 3,  6,    O2, 2.031
   36,   ACPICF,  Fe1, 3,  6,    O1, 2.043
   36,   ACPICF,  Fe1, 3,  6,   Cl1, 2.304
   37,   ADAGES,  Fe1, 3,  5,    N2, 1.668
   37,   ADAGES,  Fe1, 3,  5,   Se2, 2.372
   37,   ADAGES,  Fe1, 3,  5,    N1, 1.681
   37,   ADAGES,  Fe1, 3,  5,   Se1, 2.382
   38,   ADAGES,  Fe2, 3,  5,   Se3, 2.378
   38,   ADAGES,  Fe2, 3,  5,    N3,  1.67
   38,   ADAGES,  Fe2, 3,  5,   Se1,  2.38
   38,   ADAGES,  Fe2, 3,  5,    N4, 1.674
   39,   ADAGES,  Fe3, 3,  5,    N5, 1.661
   39,   ADAGES,  Fe3, 3,  5,    N6, 1.684
   39,   ADAGES,  Fe3, 3,  5,   Se2, 2.364
   39,   ADAGES,  Fe3, 3,  5,   Se3, 2.366
   42,   ADOSIW,  Fe1, 3,  6,    F6, 1.911
   42,   ADOSIW,  Fe1, 3,  6,    F2, 1.925
   42,   ADOSIW,  Fe1, 3,  6,    F4, 1.925
   42,   ADOSIW,  Fe1, 3,  6,    F3, 1.926
   42,   ADOSIW,  Fe1, 3,  6,    F5, 1.936
   42,   ADOSIW,  Fe1, 3,  6,    F1, 1.953
   47,   AFAVOS,  Fe1, 3,  5,    S9, 2.228
   47,   AFAVOS,  Fe1, 3,  5,   S7A, 2.466
   47,   AFAVOS,  Fe1, 3,  5,    S7,  2.25
   47,   AFAVOS,  Fe1, 3,  5,    S8, 2.247
   47,   AFAVOS,  Fe1, 3,  5,    S5, 2.246
   48,   AFEFUN,  Fe1, 3,  4,   Cl1, 2.185
   48,   AFEFUN,  Fe1, 3,  4,   Cl2, 2.198
   48,   AFEFUN,  Fe1, 3,  4,   Cl3, 2.192
   48,   AFEFUN,  Fe1, 3,  4,   Cl4, 2.177
   49,   AFURIC,  Fe1, 3,  4,   Cl1, 2.226
   49,   AFURIC,  Fe1, 3,  4,   Cl3, 2.221
   49,   AFURIC,  Fe1, 3,  4,   Cl2, 2.217
   49,   AFURIC,  Fe1, 3,  4,    O1, 1.771
   50,   AFURIC,  Fe2, 3,  6,    O1, 1.824
   50,   AFURIC,  Fe2, 3,  6,    N1, 2.128
   50,   AFURIC,  Fe2, 3,  6,    N3, 2.139
   50,   AFURIC,  Fe2, 3,  6,    N7, 2.141
   50,   AFURIC,  Fe2, 3,  6,    N5, 2.159
   50,   AFURIC,  Fe2, 3,  6,   Cl4, 2.397
   51,   AGAQIJ,  Fe1, 3,  6,    O3,  1.98
   51,   AGAQIJ,  Fe1, 3,  6,    O5,  1.98
   51,   AGAQIJ,  Fe1, 3,  6,    O1, 1.981
   51,   AGAQIJ,  Fe1, 3,  6,    O6, 1.987
   51,   AGAQIJ,  Fe1, 3,  6,    O2, 1.989
   51,   AGAQIJ,  Fe1, 3,  6,    O4, 1.996
   52,   AGAQIJ,  Fe2, 3,  6,    O4, 1.976
   52,   AGAQIJ,  Fe2, 3,  6,    O1, 1.985
   52,   AGAQIJ,  Fe2, 3,  6,    O7, 1.996
   52,   AGAQIJ,  Fe2, 3,  6,   O10, 1.999
   52,   AGAQIJ,  Fe2, 3,  6,    O8, 2.003
   52,   AGAQIJ,  Fe2, 3,  6,    O9,  2.01
   53,   AGAQIJ,  Fe3, 3,  6,    O5, 1.979
   53,   AGAQIJ,  Fe3, 3,  6,    O2, 1.985
   53,   AGAQIJ,  Fe3, 3,  6,   O13, 1.999
   53,   AGAQIJ,  Fe3, 3,  6,   O11,     2
   53,   AGAQIJ,  Fe3, 3,  6,   O12, 2.001
   53,   AGAQIJ,  Fe3, 3,  6,   O14, 2.002
   54,   AGAQIJ,  Fe4, 3,  6,    O3, 1.981
   54,   AGAQIJ,  Fe4, 3,  6,    O6, 1.983
   54,   AGAQIJ,  Fe4, 3,  6,   O16, 1.997
   54,   AGAQIJ,  Fe4, 3,  6,   O17, 1.998
   54,   AGAQIJ,  Fe4, 3,  6,   O18, 2.003
   54,   AGAQIJ,  Fe4, 3,  6,   O15, 2.006
   56, AGOGEI01,  Fe1, 3,  4,   Br4, 2.324
   56, AGOGEI01,  Fe1, 3,  4,   Br3,  2.33
   56, AGOGEI01,  Fe1, 3,  4,   Br1, 2.335
   56, AGOGEI01,  Fe1, 3,  4,   Br2, 2.347
   57,   AHAQUV,  Fe1, 3,  5,    N3,  2.05
   57,   AHAQUV,  Fe1, 3,  5,    N2,  2.05
   57,   AHAQUV,  Fe1, 3,  5,    N1, 2.063
   57,   AHAQUV,  Fe1, 3,  5,   Cl1, 2.238
   57,   AHAQUV,  Fe1, 3,  5,    N4, 2.061
   58,   AHARAC,  Fe1, 3,  6,    O2,     2
   58,   AHARAC,  Fe1, 3,  6,    O4, 2.001
   58,   AHARAC,  Fe1, 3,  6,    N2, 2.196
   58,   AHARAC,  Fe1, 3,  6,    O1, 1.953
   58,   AHARAC,  Fe1, 3,  6,    N1, 2.184
   58,   AHARAC,  Fe1, 3,  6,    O3, 1.911
   59,   AHARAC,  Fe2, 3,  6,    O5, 1.932
   59,   AHARAC,  Fe2, 3,  6,    O8, 1.987
   59,   AHARAC,  Fe2, 3,  6,    O6, 2.006
   59,   AHARAC,  Fe2, 3,  6,    N4, 2.154
   59,   AHARAC,  Fe2, 3,  6,    N3,  2.18
   59,   AHARAC,  Fe2, 3,  6,    O7, 1.928
   60,   AHARIK,  Fe1, 3,  6,    O4, 1.924
   60,   AHARIK,  Fe1, 3,  6,    O1, 1.937
   60,   AHARIK,  Fe1, 3,  6,    O2, 2.002
   60,   AHARIK,  Fe1, 3,  6,    O3, 2.002
   60,   AHARIK,  Fe1, 3,  6,    N2, 2.167
   60,   AHARIK,  Fe1, 3,  6,    N1, 2.213
   62, AHEFAU01,  Fe1, 3,  6,    O2, 1.948
   62, AHEFAU01,  Fe1, 3,  6,   O2B, 1.948
   62, AHEFAU01,  Fe1, 3,  6,   O3B, 2.026
   62, AHEFAU01,  Fe1, 3,  6,   O3F, 2.026
   62, AHEFAU01,  Fe1, 3,  6,    O1, 2.034
   62, AHEFAU01,  Fe1, 3,  6,   O1D, 2.034
   61,   AHEFAU,  Fe1, 3,  6,    O5,  1.95
   61,   AHEFAU,  Fe1, 3,  6,   O5B,  1.95
   61,   AHEFAU,  Fe1, 3,  6,    O3, 2.035
   61,   AHEFAU,  Fe1, 3,  6,   O3D, 2.035
   61,   AHEFAU,  Fe1, 3,  6,   O4B, 2.045
   61,   AHEFAU,  Fe1, 3,  6,   O4F, 2.045
   63,   AHEPOT,  Fe1, 3,  4,   Cl1, 2.181
   63,   AHEPOT,  Fe1, 3,  4,   Cl3, 2.211
   63,   AHEPOT,  Fe1, 3,  4,   Cl4, 2.194
   63,   AHEPOT,  Fe1, 3,  4,   Cl2, 2.189
   66,   AHOTEX,  Fe1, 3,  6,    O3, 1.916
   66,   AHOTEX,  Fe1, 3,  6,    O1, 1.933
   66,   AHOTEX,  Fe1, 3,  6,    O4, 2.003
   66,   AHOTEX,  Fe1, 3,  6,    O2, 2.007
   66,   AHOTEX,  Fe1, 3,  6,    N2, 2.248
   66,   AHOTEX,  Fe1, 3,  6,    N1, 2.276
   67,   AHOTEX,  Fe2, 3,  6,   O12,  1.97
   67,   AHOTEX,  Fe2, 3,  6,   O10, 1.972
   67,   AHOTEX,  Fe2, 3,  6,    O4, 1.973
   67,   AHOTEX,  Fe2, 3,  6,    O2, 1.976
   67,   AHOTEX,  Fe2, 3,  6,    O6, 1.981
   67,   AHOTEX,  Fe2, 3,  6,    O8, 1.982
   68,   AHOTEX,  Fe3, 3,  6,    O5, 1.912
   68,   AHOTEX,  Fe3, 3,  6,    O7, 1.944
   68,   AHOTEX,  Fe3, 3,  6,    O6, 1.996
   68,   AHOTEX,  Fe3, 3,  6,    O8, 2.004
   68,   AHOTEX,  Fe3, 3,  6,    N3, 2.266
   68,   AHOTEX,  Fe3, 3,  6,    N4, 2.283
   69,   AHOTEX,  Fe4, 3,  6,   O11, 1.922
   69,   AHOTEX,  Fe4, 3,  6,    O9, 1.936
   69,   AHOTEX,  Fe4, 3,  6,   O12, 2.001
   69,   AHOTEX,  Fe4, 3,  6,   O10, 2.009
   69,   AHOTEX,  Fe4, 3,  6,    N5, 2.253
   69,   AHOTEX,  Fe4, 3,  6,    N6, 2.267
   71,   AJEFOK,  Fe1, 3,  6,    O1, 2.006
   71,   AJEFOK,  Fe1, 3,  6,    O3, 2.013
   71,   AJEFOK,  Fe1, 3,  6,    O5,  2.02
   71,   AJEFOK,  Fe1, 3,  6,    N5,  2.07
   71,   AJEFOK,  Fe1, 3,  6,    N1, 2.083
   71,   AJEFOK,  Fe1, 3,  6,    N3, 2.125
   72,   AJEFOK,  Fe2, 3,  6,    O2, 2.004
   72,   AJEFOK,  Fe2, 3,  6,    O4, 2.004
   72,   AJEFOK,  Fe2, 3,  6,    O6, 2.047
   72,   AJEFOK,  Fe2, 3,  6,    N6, 2.074
   72,   AJEFOK,  Fe2, 3,  6,    N4, 2.097
   72,   AJEFOK,  Fe2, 3,  6,    N2, 2.139
   73,   AJEHOM,  Fe1, 3,  6,   C3*,  1.92
   73,   AJEHOM,  Fe1, 3,  6,   C4C, 1.932
   73,   AJEHOM,  Fe1, 3,  6,    C5, 1.944
   73,   AJEHOM,  Fe1, 3,  6,    C1, 1.969
   73,   AJEHOM,  Fe1, 3,  6,   N10,  1.98
   73,   AJEHOM,  Fe1, 3,  6,    N9,  1.98
   74,   AJEHOM,  Fe2, 3,  6,    C6, 1.907
   74,   AJEHOM,  Fe2, 3,  6,   C7*, 1.921
   74,   AJEHOM,  Fe2, 3,  6,    C8, 1.946
   74,   AJEHOM,  Fe2, 3,  6,    C2, 1.959
   74,   AJEHOM,  Fe2, 3,  6,   N12, 1.979
   74,   AJEHOM,  Fe2, 3,  6,   N11, 1.991
   75,   AJEHUS,  Fe1, 3,  6,   C3*, 1.916
   75,   AJEHUS,  Fe1, 3,  6,   C4C, 1.924
   75,   AJEHUS,  Fe1, 3,  6,    C5, 1.947
   75,   AJEHUS,  Fe1, 3,  6,    C1, 1.969
   75,   AJEHUS,  Fe1, 3,  6,   N10, 1.981
   75,   AJEHUS,  Fe1, 3,  6,    N9, 1.984
   76,   AJEHUS,  Fe2, 3,  6,   C7*, 1.908
   76,   AJEHUS,  Fe2, 3,  6,    C6, 1.919
   76,   AJEHUS,  Fe2, 3,  6,    C8, 1.948
   76,   AJEHUS,  Fe2, 3,  6,    C2, 1.963
   76,   AJEHUS,  Fe2, 3,  6,   N12, 1.973
   76,   AJEHUS,  Fe2, 3,  6,   N11, 1.992
   77,   AJEKOP,  Fe1, 3,  6,    O4, 1.958
   77,   AJEKOP,  Fe1, 3,  6,   O12, 1.975
   77,   AJEKOP,  Fe1, 3,  6,    O2, 1.982
   77,   AJEKOP,  Fe1, 3,  6,    O1, 2.017
   77,   AJEKOP,  Fe1, 3,  6,   O10, 2.045
   77,   AJEKOP,  Fe1, 3,  6,    N1, 2.168
   78,   AJEKOP,  Fe2, 3,  6,    O8, 1.955
   78,   AJEKOP,  Fe2, 3,  6,   O11,  1.97
   78,   AJEKOP,  Fe2, 3,  6,    O6, 1.981
   78,   AJEKOP,  Fe2, 3,  6,    O1, 2.029
   78,   AJEKOP,  Fe2, 3,  6,   O13, 2.035
   78,   AJEKOP,  Fe2, 3,  6,    N2, 2.174
   79,   AJEVIU,  Fe1, 3,  6,    N5, 1.999
   79,   AJEVIU,  Fe1, 3,  6,    N4, 2.013
   79,   AJEVIU,  Fe1, 3,  6,    N3, 2.015
   79,   AJEVIU,  Fe1, 3,  6,    O2, 2.026
   79,   AJEVIU,  Fe1, 3,  6,    O3, 2.035
   79,   AJEVIU,  Fe1, 3,  6,    O1, 2.048
   94,   AKAGEY,  Fe1, 3,  6,    N1, 2.027
   94,   AKAGEY,  Fe1, 3,  6,   N1A, 2.027
   94,   AKAGEY,  Fe1, 3,  6,    N2, 2.036
   94,   AKAGEY,  Fe1, 3,  6,   N2A, 2.036
   94,   AKAGEY,  Fe1, 3,  6,    N3, 2.145
   94,   AKAGEY,  Fe1, 3,  6,   N3A, 2.145
   97,   AKEMAE,  Fe1, 3,  4,   Br2, 2.324
   97,   AKEMAE,  Fe1, 3,  4,  Br2F, 2.324
   97,   AKEMAE,  Fe1, 3,  4,   Br1, 2.335
   97,   AKEMAE,  Fe1, 3,  4,  Br1F, 2.335
   98,   AKEPAH,  Fe1, 3,  6,    O3, 1.784
   98,   AKEPAH,  Fe1, 3,  6,   O1K, 2.046
   98,   AKEPAH,  Fe1, 3,  6,    O1, 2.053
   98,   AKEPAH,  Fe1, 3,  6,    N1, 2.085
   98,   AKEPAH,  Fe1, 3,  6,    N2,  2.09
   98,   AKEPAH,  Fe1, 3,  6,    O2, 2.121
  101,   AKOHEO,  Fe1, 3,  6,    O6, 2.164
  101,   AKOHEO,  Fe1, 3,  6,   O6B, 2.164
  101,   AKOHEO,  Fe1, 3,  6,    O9, 2.202
  101,   AKOHEO,  Fe1, 3,  6,   O9B, 2.202
  101,   AKOHEO,  Fe1, 3,  6,    O5, 2.213
  101,   AKOHEO,  Fe1, 3,  6,   O5B, 2.213
  102,   AKOHEO,  Fe2, 3,  6,   O28,  2.07
  102,   AKOHEO,  Fe2, 3,  6,  O32A, 2.126
  102,   AKOHEO,  Fe2, 3,  6,  O25A, 2.147
  102,   AKOHEO,  Fe2, 3,  6,    O3, 2.179
  102,   AKOHEO,  Fe2, 3,  6,   O34, 2.233
  102,   AKOHEO,  Fe2, 3,  6,  O12B, 2.324
  103,   ALALAA,  Fe1, 3,  5,    N1, 1.975
  103,   ALALAA,  Fe1, 3,  5,    N3, 1.975
  103,   ALALAA,  Fe1, 3,  5,    N2, 1.977
  103,   ALALAA,  Fe1, 3,  5,    N4, 1.964
  103,   ALALAA,  Fe1, 3,  5,   C21,  2.03
  104,   ALIWAU,  Fe1, 3,  5,    O1, 1.855
  104,   ALIWAU,  Fe1, 3,  5,   O1C, 1.855
  104,   ALIWAU,  Fe1, 3,  5,    N1, 2.202
  104,   ALIWAU,  Fe1, 3,  5,   N1C, 2.202
  104,   ALIWAU,  Fe1, 3,  5,   Cl1, 2.247
  105,   ALOGUD,  Fe1, 3,  6,    N2, 1.929
  105,   ALOGUD,  Fe1, 3,  6,    N6,  1.93
  105,   ALOGUD,  Fe1, 3,  6,    N3, 1.962
  105,   ALOGUD,  Fe1, 3,  6,    N5, 1.969
  105,   ALOGUD,  Fe1, 3,  6,    N4, 1.977
  105,   ALOGUD,  Fe1, 3,  6,    N1, 1.991
  106,   ALOKAN,  Fe1, 3,  4,    N1, 1.905
  106,   ALOKAN,  Fe1, 3,  4,    N2, 1.876
  106,   ALOKAN,  Fe1, 3,  4,   Br2, 2.431
  106,   ALOKAN,  Fe1, 3,  4,   Br1,  2.46
  109, AMEGEF02,  Fe1, 3,  6,    C1, 1.929
  109, AMEGEF02,  Fe1, 3,  6,    C2, 1.932
  109, AMEGEF02,  Fe1, 3,  6,    C3, 1.948
  109, AMEGEF02,  Fe1, 3,  6,   N11, 1.987
  109, AMEGEF02,  Fe1, 3,  6,   N15, 1.987
  109, AMEGEF02,  Fe1, 3,  6,   N13,     2
  110, AMEGEF02,  Fe2, 3,  6,    C4, 1.934
  110, AMEGEF02,  Fe2, 3,  6,    C5, 1.951
  110, AMEGEF02,  Fe2, 3,  6,   N19, 1.992
  110, AMEGEF02,  Fe2, 3,  6,   N21, 1.992
  110, AMEGEF02,  Fe2, 3,  6,   N17, 1.997
  110, AMEGEF02,  Fe2, 3,  6,    C6, 1.916
  111, AMEGEF03,  Fe1, 3,  6,   N15, 1.989
  111, AMEGEF03,  Fe1, 3,  6,    C1, 1.925
  111, AMEGEF03,  Fe1, 3,  6,    C2, 1.936
  111, AMEGEF03,  Fe1, 3,  6,    C3, 1.954
