refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
FIKKEQ,0,Fe1,3,1.8085128082887976,O1,1.999,1.7674889464384038,0.53488390792451024
FIKKEQ,0,Fe1,3,1.8085128082887976,N4,2.107,1.7674889464384038,0.37481833734976883
FIKKEQ,0,Fe1,3,1.8085128082887976,N3,2.165,1.7674889464384038,0.32043668883267534
FIKKEQ,0,Fe1,3,1.8085128082887976,N1,2.198,1.7674889464384038,0.29309463080823606
FIKKEQ,0,Fe1,3,1.8085128082887976,N2,2.208,1.7674889464384038,0.28527924337360711
KEFFEG,0,Fe1,3,1.8626265854166437,N2B,1.992,1.7439138924750059,0.51145125651570378
KEFFEG,0,Fe1,3,1.8626265854166437,N2,1.992,1.7439138924750059,0.51145125651570378
KEFFEG,0,Fe1,3,1.8626265854166437,N3,2.002,1.7439138924750059,0.49781337542393772
KEFFEG,0,Fe1,3,1.8626265854166437,N1,2.141,1.7439138924750059,0.34191069696129839
WUSYAL,0,Fe1,3,1.889087166146354,O4,2.0,1.7439138924750059,0.53344022753916276
WUSYAL,0,Fe1,3,1.889087166146354,N3,2.1,1.7439138924750059,0.381976998628557
WUSYAL,0,Fe1,3,1.889087166146354,N2,2.133,1.7439138924750059,0.34938386050024228
WUSYAL,0,Fe1,3,1.889087166146354,N4,2.14,1.7439138924750059,0.34283602981259204
WUSYAL,0,Fe1,3,1.889087166146354,N1,2.213,1.7439138924750059,0.28145004966579978
IBOGIQ,0,Fe1,3,1.9223681688567948,N4,2.157,2.0962658994360104,0.32744049362967859
IBOGIQ,0,Fe1,3,1.9223681688567948,N5,2.189,2.0962658994360104,0.30031137505379463
IBOGIQ,0,Fe1,3,1.9223681688567948,N3,2.203,2.0962658994360104,0.28916053415679049
IBOGIQ,0,Fe1,3,1.9223681688567948,N2,2.216,2.0962658994360104,0.27917724874527866
IBOGIQ,0,Fe1,3,1.9223681688567948,N1,2.272,2.0962658994360104,0.23996558780474023
IBOGIQ,0,Fe1,3,1.9223681688567948,Cl1,2.363,2.0962658994360104,0.48631292946651217
ASERIA,0,Fe1,3,1.9905330458172938,N7,2.164,1.7439138924750059,0.32130390532391656
ASERIA,0,Fe1,3,1.9905330458172938,N14,2.179,1.7439138924750059,0.30853857630165338
ASERIA,0,Fe1,3,1.9905330458172938,N12,2.188,1.7439138924750059,0.30112412523512599
ASERIA,0,Fe1,3,1.9905330458172938,N11,2.202,1.7439138924750059,0.2899431061673502
ASERIA,0,Fe1,3,1.9905330458172938,N5,2.338,1.7439138924750059,0.20076140246396304
ASERIA,0,Fe1,3,1.9905330458172938,N9,2.35,1.7439138924750059,0.19435467627381439
ASERIA,0,Fe1,3,1.9905330458172938,N3,2.351,1.7439138924750059,0.19383010256766978
ASERIA,0,Fe1,3,1.9905330458172938,N1,2.377,1.7439138924750059,0.1806771514838004
XADBIO,0,Fe2,3,1.9937500952969915,O1,2.022,1.7439138924750059,0.50264671459084764
XADBIO,0,Fe2,3,1.9937500952969915,N10,2.03,1.7439138924750059,0.46153116569765862
XADBIO,0,Fe2,3,1.9937500952969915,N9,2.106,1.7439138924750059,0.37583273006663781
XADBIO,0,Fe2,3,1.9937500952969915,N5,2.108,1.7439138924750059,0.37380668253330573
XADBIO,0,Fe2,3,1.9937500952969915,N6,2.215,1.7439138924750059,0.27993280240854163
EGEMUY,0,Fe1,3,1.9990080684195872,N1,2.117,2.0708771856650481,0.3648237819533981
EGEMUY,0,Fe1,3,1.9990080684195872,N2,2.123,2.0708771856650481,0.35895543045017936
EGEMUY,0,Fe1,3,1.9990080684195872,N3,2.216,2.0708771856650481,0.27917724874527866
EGEMUY,0,Fe1,3,1.9990080684195872,S1,2.317,2.0708771856650481,0.51417233094853665
EGEMUY,0,Fe1,3,1.9990080684195872,S2,2.341,2.0708771856650481,0.48187927632219452
DIDROX,0,Fe1,3,2.015758078558572,S1,2.461,2.0708771856650481,0.34840628843800292
DIDROX,0,Fe1,3,2.015758078558572,S1B,2.461,2.0708771856650481,0.34840628843800292
DIDROX,0,Fe1,3,2.015758078558572,S3,2.472,2.0708771856650481,0.33820071972380306
DIDROX,0,Fe1,3,2.015758078558572,S3B,2.472,2.0708771856650481,0.33820071972380306
DIDROX,0,Fe1,3,2.015758078558572,S2B,2.491,2.0708771856650481,0.32127203111747998
DIDROX,0,Fe1,3,2.015758078558572,S2,2.491,2.0708771856650481,0.32127203111747998
VEKNUU,0,Fe1,3,2.0231809775435736,S2B,2.464,2.0708771856650481,0.34559279405767679
VEKNUU,0,Fe1,3,2.0231809775435736,S2,2.464,2.0708771856650481,0.34559279405767679
VEKNUU,0,Fe1,3,2.0231809775435736,S1,2.464,2.0708771856650481,0.34559279405767679
VEKNUU,0,Fe1,3,2.0231809775435736,S1B,2.464,2.0708771856650481,0.34559279405767679
VEKNUU,0,Fe1,3,2.0231809775435736,S3,2.492,2.0708771856650481,0.32040490065643323
VEKNUU,0,Fe1,3,2.0231809775435736,S3B,2.492,2.0708771856650481,0.32040490065643323
QUSHUI,0,Fe1,3,2.0247293106373139,N1,2.031,2.0708771856650481,0.46028546830188166
QUSHUI,0,Fe1,3,2.0247293106373139,N2,2.054,2.0708771856650481,0.43254428669127815
QUSHUI,0,Fe1,3,2.0247293106373139,S2,2.281,2.0708771856650481,0.5667145743535893
QUSHUI,0,Fe1,3,2.0247293106373139,S1,2.282,2.0708771856650481,0.5651849812905646
KODBEL,0,Fe1,3,2.0264830964874614,O1,2.002,1.7439138924750059,0.53056454596402702
