refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
LEFXAV,0,Fe3,3,2.2398699276204326,O21,2.099,1.7628285139029587,0.4030996069022954
LEFXAV,0,Fe3,3,2.2398699276204326,O5,2.108,1.7628285139029587,0.39341277180329859
LEFXAV,0,Fe3,3,2.2398699276204326,O17,2.122,1.7628285139029587,0.37880498938266211
LEFXAV,0,Fe3,3,2.2398699276204326,O11,2.131,1.7628285139029587,0.36970197513011671
LEFXAV,0,Fe3,3,2.2398699276204326,O3,2.152,1.7628285139029587,0.34930324846320643
LEFXAV,0,Fe3,3,2.2398699276204326,O1,2.156,1.7628285139029587,0.34554733593885356
LEFXAV,0,Fe4,3,2.4839672375205657,O12,2.058,1.7628285139029587,0.45033624089953195
LEFXAV,0,Fe4,3,2.4839672375205657,O22,2.068,1.7628285139029587,0.43832799568269293
LEFXAV,0,Fe4,3,2.4839672375205657,O18,2.079,1.7628285139029587,0.42548842697297584
LEFXAV,0,Fe4,3,2.4839672375205657,O6,2.088,1.7628285139029587,0.4152635690022814
LEFXAV,0,Fe4,3,2.4839672375205657,O4,2.122,1.7628285139029587,0.37880498938266211
LEFXAV,0,Fe4,3,2.4839672375205657,O2,2.125,1.7628285139029587,0.37574601558042192
UMUJAN,0,Fe3,3,2.7108687953730102,O10,1.929,1.7628285139029587,0.63819453738327925
UMUJAN,0,Fe3,3,2.7108687953730102,O11,1.934,1.7628285139029587,0.62962829723904035
UMUJAN,0,Fe3,3,2.7108687953730102,O12,1.939,1.7628285139029587,0.62117703844595717
UMUJAN,0,Fe3,3,2.7108687953730102,O9,2.234,1.7628285139029587,0.27986821455550515
UMUJAN,0,Fe3,3,2.7108687953730102,O4,2.238,1.7628285139029587,0.27685890806653896
UMUJAN,0,Fe3,3,2.7108687953730102,O8,2.254,1.7628285139029587,0.26514179968268936
CIGCOL,0,Fe7,3,2.8157109262182578,O14G,1.887,1.7628285139029587,0.71491000519291437
CIGCOL,0,Fe7,3,2.8157109262182578,O14,1.887,1.7628285139029587,0.71491000519291437
CIGCOL,0,Fe7,3,2.8157109262182578,O10,1.91,1.7628285139029587,0.67182272641685026
CIGCOL,0,Fe7,3,2.8157109262182578,O12,1.994,1.7628285139029587,0.53537502290566019
CIGCOL,0,Fe7,3,2.8157109262182578,O16,2.4,1.7628285139029587,0.17869316650991843
CETNEV,0,Fe1,3,2.8266319429222841,O6B,2.038,1.7628285139029587,0.475348661889687
CETNEV,0,Fe1,3,2.8266319429222841,O6,2.038,1.7628285139029587,0.475348661889687
CETNEV,0,Fe1,3,2.8266319429222841,O1B,2.04,1.7628285139029587,0.47278614163307298
CETNEV,0,Fe1,3,2.8266319429222841,O1,2.04,1.7628285139029587,0.47278614163307298
CETNEV,0,Fe1,3,2.8266319429222841,O2B,2.046,1.7628285139029587,0.4651811679383821
CETNEV,0,Fe1,3,2.8266319429222841,O2,2.046,1.7628285139029587,0.4651811679383821
HITFAS,0,Fe1,3,2.9007753779399503,O2B,1.956,1.7628285139029587,0.59328220610695981
HITFAS,0,Fe1,3,2.9007753779399503,O2,1.962,1.7628285139029587,0.58373900004895862
