refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
SADDUX,1,Fe2,3,2.9943094346202228,O2,2.005,1.7496845173821902,0.5015550810982059
SADDUX,1,Fe2,3,2.9943094346202228,O5,2.01,1.7496845173821902,0.49482289989235184
SADDUX,1,Fe2,3,2.9943094346202228,N5,2.012,1.8409723890355545,0.62987317688675792
SADDUX,1,Fe2,3,2.9943094346202228,N1,2.277,1.8409723890355545,0.30775446588835215
CAJKAB,1,Fe1,3,2.994343592319991,O3,1.929,1.7496845173821902,0.61592108063551287
CAJKAB,1,Fe1,3,2.994343592319991,O2,1.949,1.7496845173821902,0.58351186483100537
CAJKAB,1,Fe1,3,2.994343592319991,O1,2.026,1.7496845173821902,0.47388120945031642
CAJKAB,1,Fe1,3,2.994343592319991,O10,2.027,1.7496845173821902,0.4726021786233785
CAJKAB,1,Fe1,3,2.994343592319991,O4,2.062,1.7496845173821902,0.42994589707473563
CAJKAB,1,Fe1,3,2.994343592319991,O8,2.072,1.7496845173821902,0.41848136170504269
CASGUZ01,1,Fe1,3,2.994648773536797,O1,1.936,1.7496845173821902,0.60437805472933193
CASGUZ01,1,Fe1,3,2.994648773536797,O2,1.938,1.7496845173821902,0.60111995992006084
CASGUZ01,1,Fe1,3,2.994648773536797,O3,1.967,1.7496845173821902,0.55580423491391207
CASGUZ01,1,Fe1,3,2.994648773536797,N2,2.157,1.8409723890355545,0.42565391104756733
CASGUZ01,1,Fe1,3,2.994648773536797,N1,2.171,1.8409723890355545,0.40984898511551177
CASGUZ01,1,Fe1,3,2.994648773536797,N3,2.182,1.8409723890355545,0.39784362781041333
LERXEM,1,Fe9,3,2.9947647152008954,O39,1.838,1.7496845173821902,0.7876586300672308
LERXEM,1,Fe9,3,2.9947647152008954,O22,1.965,1.7496845173821902,0.55881671663716848
LERXEM,1,Fe9,3,2.9947647152008954,O34,1.982,1.7496845173821902,0.53372226263445677
LERXEM,1,Fe9,3,2.9947647152008954,O13,2.0,1.7496845173821902,0.50837885520284931
LERXEM,1,Fe9,3,2.9947647152008954,O4,2.143,1.7496845173821902,0.3454128820657103
LERXEM,1,Fe9,3,2.9947647152008954,O1,2.247,1.7496845173821902,0.26077536859347933
LIXGEF,1,Fe4,3,2.9948978902770222,O2,2.028,1.7496845173821902,0.47132659996931403
LIXGEF,1,Fe4,3,2.9948978902770222,O3,2.051,1.7496845173821902,0.44291997471587058
LIXGEF,1,Fe4,3,2.9948978902770222,O1,2.056,1.7496845173821902,0.43697483002119314
LIXGEF,1,Fe4,3,2.9948978902770222,N5,2.057,1.8409723890355545,0.5577422125578253
LIXGEF,1,Fe4,3,2.9948978902770222,N12,2.06,1.8409723890355545,0.55323826233425943
LIXGEF,1,Fe4,3,2.9948978902770222,N23,2.074,1.8409723890355545,0.53269601067855943
AJEFOK,1,Fe1,3,2.9951438569768261,O1,2.006,1.7496845173821902,0.50020135700588375
AJEFOK,1,Fe1,3,2.9951438569768261,O3,2.013,1.7496845173821902,0.49082704363400098
AJEFOK,1,Fe1,3,2.9951438569768261,O5,2.02,1.7496845173821902,0.48162841501379555
AJEFOK,1,Fe1,3,2.9951438569768261,N5,2.07,1.8409723890355545,0.53848612800863338
AJEFOK,1,Fe1,3,2.9951438569768261,N1,2.083,1.8409723890355545,0.51989486097516213
AJEFOK,1,Fe1,3,2.9951438569768261,N3,2.125,1.8409723890355545,0.46410605233935054
WACZEF,1,Fe2,3,2.9953502161916932,O1,1.797,1.7496845173821902,0.8799592470516292
WACZEF,1,Fe2,3,2.9953502161916932,O5,2.023,1.7496845173821902,0.47773910852302653
WACZEF,1,Fe2,3,2.9953502161916932,O3,2.118,1.7496845173821902,0.36955812258866944
WACZEF,1,Fe2,3,2.9953502161916932,N5,2.146,1.8409723890355545,0.43849847341636267
WACZEF,1,Fe2,3,2.9953502161916932,N4,2.207,1.8409723890355545,0.37185034151292629
WACZEF,1,Fe2,3,2.9953502161916932,Cl1,2.375,2.0858660210025608,0.45774492309907894
KISSAH,1,Fe1,3,2.9954593430024397,O3,1.92,1.7496845173821902,0.63108664304154316
KISSAH,1,Fe1,3,2.9954593430024397,O1,2.061,1.7496845173821902,0.43110948472021721
KISSAH,1,Fe1,3,2.9954593430024397,O4,2.115,1.7496845173821902,0.37256672033429666
KISSAH,1,Fe1,3,2.9954593430024397,N3,2.199,1.8409723890355545,0.37997789773984592
KISSAH,1,Fe1,3,2.9954593430024397,Cl2,2.271,2.0858660210025608,0.60631107144585317
KISSAH,1,Fe1,3,2.9954593430024397,Cl1,2.291,2.0858660210025608,0.57440752572068376
DAXDAJ,1,Fe2,3,2.9956223735058232,O1,1.855,1.7496845173821902,0.7522877066972079
DAXDAJ,1,Fe2,3,2.9956223735058232,O4,2.02,1.7496845173821902,0.48162841501379555
DAXDAJ,1,Fe2,3,2.9956223735058232,O7,2.032,1.7496845173821902,0.46625862110660993
DAXDAJ,1,Fe2,3,2.9956223735058232,O3,2.04,1.7496845173821902,0.45628555903676155
DAXDAJ,1,Fe2,3,2.9956223735058232,O6,2.041,1.7496845173821902,0.45505401981499888
DAXDAJ,1,Fe2,3,2.9956223735058232,N1,2.195,1.8409723890355545,0.38410805183644969
HETBUD,1,Fe1,3,2.9959788688341367,O1,1.769,1.7496845173821902,0.94913521679106072
HETBUD,1,Fe1,3,2.9959788688341367,O2,1.99,1.7496845173821902,0.52230618363375059
HETBUD,1,Fe1,3,2.9959788688341367,O6,2.103,1.7496845173821902,0.38484804543799894
HETBUD,1,Fe1,3,2.9959788688341367,N2,2.132,1.8409723890355545,0.45540820393994025
HETBUD,1,Fe1,3,2.9959788688341367,N5,2.141,1.8409723890355545,0.4444643476355461
HETBUD,1,Fe1,3,2.9959788688341367,O5,2.278,1.7496845173821902,0.2398168713958401
AJEKOP,1,Fe1,3,2.9960236522901686,O4,1.958,1.7496845173821902,0.56948956583557109
AJEKOP,1,Fe1,3,2.9960236522901686,O12,1.975,1.7496845173821902,0.54391583246394726
AJEKOP,1,Fe1,3,2.9960236522901686,O2,1.982,1.7496845173821902,0.53372226263445677
AJEKOP,1,Fe1,3,2.9960236522901686,O1,2.017,1.7496845173821902,0.48554938461254404
AJEKOP,1,Fe1,3,2.9960236522901686,O10,2.045,1.7496845173821902,0.45016101323747687
AJEKOP,1,Fe1,3,2.9960236522901686,N1,2.168,1.8409723890355545,0.4131855935061724
KUZLAS,1,Fe1,3,2.9963411294993541,O1,1.905,1.7496845173821902,0.65719692311266364
KUZLAS,1,Fe1,3,2.9963411294993541,O2,1.938,1.7496845173821902,0.60111995992006084
KUZLAS,1,Fe1,3,2.9963411294993541,N2,2.039,1.8409723890355545,0.58554645341087752
KUZLAS,1,Fe1,3,2.9963411294993541,N1,2.061,1.8409723890355545,0.55174504256091672
KUZLAS,1,Fe1,3,2.9963411294993541,O4,2.165,1.7496845173821902,0.32547348584605673
KUZLAS,1,Fe1,3,2.9963411294993541,O3,2.227,1.7496845173821902,0.27525926464877853
MAHNOZ,1,Fe1,3,2.9963524110523534,O2,1.915,1.7496845173821902,0.63967272432127786
MAHNOZ,1,Fe1,3,2.9963524110523534,O3,2.039,1.7496845173821902,0.45752043124491409
MAHNOZ,1,Fe1,3,2.9963524110523534,N1,2.07,1.8409723890355545,0.53848612800863338
MAHNOZ,1,Fe1,3,2.9963524110523534,Cl2,2.219,2.0858660210025608,0.69780082715273684
MAHNOZ,1,Fe1,3,2.9963524110523534,Cl1,2.238,2.0858660210025608,0.66287230032479127
EKAXOE,1,Fe4,3,2.9966676607232614,O1,1.936,1.7496845173821902,0.60437805472933193
EKAXOE,1,Fe4,3,2.9966676607232614,O24,1.97,1.7496845173821902,0.55131593449171723
EKAXOE,1,Fe4,3,2.9966676607232614,O22,1.978,1.7496845173821902,0.53952353476786274
EKAXOE,1,Fe4,3,2.9966676607232614,O27,2.0,1.7496845173821902,0.50837885520284931
EKAXOE,1,Fe4,3,2.9966676607232614,O21,2.023,1.7496845173821902,0.47773910852302653
EKAXOE,1,Fe4,3,2.9966676607232614,N4,2.268,1.8409723890355545,0.31533217300847327
