refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
KURPUI,0,Fe1,2,1.7794166850582962,S1,2.249,1.8955037509301116,0.38466007077685438
KURPUI,0,Fe1,2,1.7794166850582962,S1A,2.5,1.8955037509301116,0.1951915985518996
KURPUI,0,Fe2,2,1.7861636928491895,S16,2.236,1.8955037509301116,0.39841538676423022
KURPUI,0,Fe2,2,1.7861636928491895,S20,2.238,1.8955037509301116,0.39626760013731266
KURPUI,0,Fe2,2,1.7861636928491895,S11,2.238,1.8955037509301116,0.39626760013731266
KURPUI,0,Fe2,2,1.7861636928491895,S15,2.24,1.8955037509301116,0.39413139184684454
KURPUI,0,Fe2,2,1.7861636928491895,S11A,2.489,1.8955037509301116,0.20108171396348937
TACTUM,0,Fe1,2,2.2310381514286148,S6,2.246,1.8955037509301116,0.38779161450714955
TACTUM,0,Fe1,2,2.2310381514286148,S1,2.258,1.8955037509301116,0.37541635381216143
TACTUM,0,Fe1,2,2.2310381514286148,S4,2.259,1.8955037509301116,0.37440308491715885
TACTUM,0,Fe1,2,2.2310381514286148,S2,2.26,1.8955037509301116,0.37339255088930629
TACTUM,0,Fe1,2,2.2310381514286148,S3,2.272,1.8955037509301116,0.36147679514328662
TACTUM,0,Fe1,2,2.2310381514286148,S5,2.275,1.8955037509301116,0.35855775215955216
KIDBEF,0,Fe1,2,2.2486975941612179,S2A,2.251,1.8955037509301116,0.38258643661670438
KIDBEF,0,Fe1,2,2.2486975941612179,S2,2.251,1.8955037509301116,0.38258643661670438
KIDBEF,0,Fe1,2,2.2486975941612179,S1,2.261,1.8955037509301116,0.37238474434704982
KIDBEF,0,Fe1,2,2.2486975941612179,S1A,2.261,1.8955037509301116,0.37238474434704982
KIDBEF,0,Fe1,2,2.2486975941612179,S3,2.264,1.8955037509301116,0.36937761611685471
KIDBEF,0,Fe1,2,2.2486975941612179,S3A,2.264,1.8955037509301116,0.36937761611685471
UMIBEX,0,Fe2,2,2.2546622210392151,S4A,2.252,1.8955037509301116,0.38155381528325144
UMIBEX,0,Fe2,2,2.2546622210392151,S4,2.252,1.8955037509301116,0.38155381528325144
UMIBEX,0,Fe2,2,2.2546622210392151,S5A,2.26,1.8955037509301116,0.37339255088930629
UMIBEX,0,Fe2,2,2.2546622210392151,S5,2.26,1.8955037509301116,0.37339255088930629
UMIBEX,0,Fe2,2,2.2546622210392151,S6,2.261,1.8955037509301116,0.37238474434704982
UMIBEX,0,Fe2,2,2.2546622210392151,S6A,2.261,1.8955037509301116,0.37238474434704982
LAXNUT,0,Fe1,2,2.258909820045961,S3,2.25,1.8955037509301116,0.38362185259346998
LAXNUT,0,Fe1,2,2.258909820045961,S2,2.252,1.8955037509301116,0.38155381528325144
LAXNUT,0,Fe1,2,2.258909820045961,S4,2.252,1.8955037509301116,0.38155381528325144
LAXNUT,0,Fe1,2,2.258909820045961,S1,2.258,1.8955037509301116,0.37541635381216143
LAXNUT,0,Fe1,2,2.258909820045961,S5,2.264,1.8955037509301116,0.36937761611685471
LAXNUT,0,Fe1,2,2.258909820045961,S6,2.266,1.8955037509301116,0.36738636695697191
LAXNON,0,Fe1,2,2.2632876766588312,S1,2.245,1.8955037509301116,0.38884111756028239
