refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
DIDROX,0,Fe1,3,2.6123157784105993,S1,2.461,2.1667966357810271,0.45151610913294582
DIDROX,0,Fe1,3,2.6123157784105993,S1B,2.461,2.1667966357810271,0.45151610913294582
DIDROX,0,Fe1,3,2.6123157784105993,S3,2.472,2.1667966357810271,0.43829023224655772
DIDROX,0,Fe1,3,2.6123157784105993,S3B,2.472,2.1667966357810271,0.43829023224655772
DIDROX,0,Fe1,3,2.6123157784105993,S2B,2.491,2.1667966357810271,0.41635154782579603
DIDROX,0,Fe1,3,2.6123157784105993,S2,2.491,2.1667966357810271,0.41635154782579603
VEKNUU,0,Fe1,3,2.6219354626109643,S2B,2.464,2.1667966357810271,0.44786996933056883
VEKNUU,0,Fe1,3,2.6219354626109643,S2,2.464,2.1667966357810271,0.44786996933056883
VEKNUU,0,Fe1,3,2.6219354626109643,S1,2.464,2.1667966357810271,0.44786996933056883
VEKNUU,0,Fe1,3,2.6219354626109643,S1B,2.464,2.1667966357810271,0.44786996933056883
VEKNUU,0,Fe1,3,2.6219354626109643,S3,2.492,2.1667966357810271,0.41522779264434456
VEKNUU,0,Fe1,3,2.6219354626109643,S3B,2.492,2.1667966357810271,0.41522779264434456
PYCDFE10,0,Fe1,3,2.7491965803946861,S22,2.433,2.1667966357810271,0.4870110082511705
PYCDFE10,0,Fe1,3,2.7491965803946861,S11,2.434,2.1667966357810271,0.48569653939233154
PYCDFE10,0,Fe1,3,2.7491965803946861,S2,2.453,2.1667966357810271,0.46138492503723461
PYCDFE10,0,Fe1,3,2.7491965803946861,S1,2.464,2.1667966357810271,0.44786996933056883
PYCDFE10,0,Fe1,3,2.7491965803946861,S12,2.471,2.1667966357810271,0.43947640265275811
PYCDFE10,0,Fe1,3,2.7491965803946861,S21,2.481,2.1667966357810271,0.4277577357306222
ITEMUP,0,Fe1,3,2.8712246429074679,S3,2.424,2.1667966357810271,0.49900247285640192
ITEMUP,0,Fe1,3,2.8712246429074679,S4,2.431,2.1667966357810271,0.48965062786761415
ITEMUP,0,Fe1,3,2.8712246429074679,S6,2.435,2.1667966357810271,0.48438561835551691
ITEMUP,0,Fe1,3,2.8712246429074679,S5,2.441,2.1667966357810271,0.47659406195973059
ITEMUP,0,Fe1,3,2.8712246429074679,S2,2.449,2.1667966357810271,0.4663999294614089
ITEMUP,0,Fe1,3,2.8712246429074679,S1,2.458,2.1667966357810271,0.45519193240679584
AMOMAR,0,Fe3,3,2.9005602168585214,S5,2.245,2.1667966357810271,0.80948224140758163
AMOMAR,0,Fe3,3,2.9005602168585214,S1,2.27,2.1667966357810271,0.756594367421912
AMOMAR,0,Fe3,3,2.9005602168585214,S2,2.316,2.1667966357810271,0.66814348157918102
AMOMAR,0,Fe3,3,2.9005602168585214,S3,2.317,2.1667966357810271,0.66634012644984664
QADKUC,0,Fe4,3,2.906246459131606,S5,2.261,2.1667966357810271,0.77522366824621336
QADKUC,0,Fe4,3,2.906246459131606,S4,2.274,2.1667966357810271,0.74845902292409483
QADKUC,0,Fe4,3,2.906246459131606,S3,2.276,2.1667966357810271,0.7444242131912483
QADKUC,0,Fe4,3,2.906246459131606,S1,2.333,2.1667966357810271,0.63813955477004936
AMONEW,0,Fe1,3,2.9306973297841532,S3,2.238,2.1667966357810271,0.82494255537835626
AMONEW,0,Fe1,3,2.9306973297841532,S1,2.279,2.1667966357810271,0.73841274494312292
