refcode,pick,cation_lbl,ox. state,BVS,anion_lbl,d,r0,bv
KAJRAP,1,Fe2,3,2.930138934159825,N7A,1.964,1.6876974662942905,0.47389779418951539
KAJRAP,1,Fe2,3,2.930138934159825,N7,1.964,1.6876974662942905,0.47389779418951539
DOWRAJ,1,Fe1,3,2.9363053997749113,N1,1.678,1.6876974662942905,1.0265558542941049
DOWRAJ,1,Fe1,3,2.9363053997749113,N2,1.687,1.6876974662942905,1.0018868218510459
DOWRAJ,1,Fe1,3,2.9363053997749113,N4,2.022,1.6876974662942905,0.40514090396140706
DOWRAJ,1,Fe1,3,2.9363053997749113,S1,2.303,2.048544227418029,0.50272181966835394
OSUMEV,1,Fe1,3,2.9365435376098081,N7,1.914,1.6876974662942905,0.54246675883870454
OSUMEV,1,Fe1,3,2.9365435376098081,N2,1.937,1.6876974662942905,0.50977255076348782
OSUMEV,1,Fe1,3,2.9365435376098081,N4,1.957,1.6876974662942905,0.48294877556186416
OSUMEV,1,Fe1,3,2.9365435376098081,N8,1.968,1.6876974662942905,0.46880216834495042
OSUMEV,1,Fe1,3,2.9365435376098081,N3,1.969,1.6876974662942905,0.46753684612264929
OSUMEV,1,Fe1,3,2.9365435376098081,N9,1.971,1.6876974662942905,0.46501643797815212
VIZZIO,1,Fe1,3,2.9368289902832196,N3,1.682,1.6876974662942905,1.0155177262290085
VIZZIO,1,Fe1,3,2.9368289902832196,N2,2.024,1.6876974662942905,0.40295686126513258
VIZZIO,1,Fe1,3,2.9368289902832196,N1,2.04,1.6876974662942905,0.38590308737563705
VIZZIO,1,Fe1,3,2.9368289902832196,S1,2.24,2.048544227418029,0.59603968175617961
VIZZIO,1,Fe1,3,2.9368289902832196,S2,2.279,2.048544227418029,0.53641163365726185
JESPON,1,Fe1,3,2.9368719341023604,N2,1.914,1.6876974662942905,0.54246675883870454
JESPON,1,Fe1,3,2.9368719341023604,N5,1.926,1.6876974662942905,0.52515548312294125
JESPON,1,Fe1,3,2.9368719341023604,N6,1.962,1.6876974662942905,0.47646633964852692
JESPON,1,Fe1,3,2.9368719341023604,N3,1.963,1.6876974662942905,0.47518033141638893
JESPON,1,Fe1,3,2.9368719341023604,N1,1.972,1.6876974662942905,0.46376133364536681
JESPON,1,Fe1,3,2.9368719341023604,N4,1.98,1.6876974662942905,0.45384168743043196
VORTUR,1,Fe2,3,2.9401513914991364,N9,1.946,1.6876974662942905,0.49752227179351161
VORTUR,1,Fe2,3,2.9401513914991364,N9A,1.946,1.6876974662942905,0.49752227179351161
VORTUR,1,Fe2,3,2.9401513914991364,N7A,1.949,1.6876974662942905,0.49350461722690292
VORTUR,1,Fe2,3,2.9401513914991364,N7,1.949,1.6876974662942905,0.49350461722690292
VORTUR,1,Fe2,3,2.9401513914991364,N8,1.96,1.6876974662942905,0.47904880672915362
VORTUR,1,Fe2,3,2.9401513914991364,N8A,1.96,1.6876974662942905,0.47904880672915362
MIDJIS,1,Fe1,3,2.9434110087592655,N6,1.974,1.6876974662942905,0.46126127861843952
MIDJIS,1,Fe1,3,2.9434110087592655,N3,1.977,1.6876974662942905,0.45753644339496186
MIDJIS,1,Fe1,3,2.9434110087592655,N4,2.039,1.6876974662942905,0.38694747939769986
MIDJIS,1,Fe1,3,2.9434110087592655,N1,2.076,1.6876974662942905,0.35012455817373744
MIDJIS,1,Fe1,3,2.9434110087592655,S1,2.21,2.048544227418029,0.64638049119969043
MIDJIS,1,Fe1,3,2.9434110087592655,S2,2.213,2.048544227418029,0.64116075797473648
PUCXIV,1,Fe1,3,2.9434800678109894,N5,1.89,1.6876974662942905,0.57882007290909465
PUCXIV,1,Fe1,3,2.9434800678109894,N2,1.923,1.6876974662942905,0.52943080953590205
PUCXIV,1,Fe1,3,2.9434800678109894,N4,1.971,1.6876974662942905,0.46501643797815212
PUCXIV,1,Fe1,3,2.9434800678109894,N6,1.974,1.6876974662942905,0.46126127861843952
PUCXIV,1,Fe1,3,2.9434800678109894,N1,1.976,1.6876974662942905,0.45877470094437511
PUCXIV,1,Fe1,3,2.9434800678109894,N3,1.983,1.6876974662942905,0.4501767678250258
CAYQUO01,1,Fe1,3,2.9478368638990666,N5B,1.947,1.6876974662942905,0.49617943247002361
CAYQUO01,1,Fe1,3,2.9478368638990666,N5,1.947,1.6876974662942905,0.49617943247002361
CAYQUO01,1,Fe1,3,2.9478368638990666,N1B,1.95,1.6876974662942905,0.49217262176879795
CAYQUO01,1,Fe1,3,2.9478368638990666,N1,1.95,1.6876974662942905,0.49217262176879795
CAYQUO01,1,Fe1,3,2.9478368638990666,N3B,1.955,1.6876974662942905,0.48556637771071176
CAYQUO01,1,Fe1,3,2.9478368638990666,N3,1.955,1.6876974662942905,0.48556637771071176
FEXXOW,1,Fe2,3,2.9482692336851835,N9,1.941,1.6876974662942905,0.5042911785849935
