bindingsiteid, csd_accession_code, atomname_cation, oxidation_state, coordination_number, atomname_anion, distance
    1,   ABAZEI,  Na1, 1,  6,  O5C, 2.348
    1,   ABAZEI,  Na1, 1,  6,   N2, 2.498
    1,   ABAZEI,  Na1, 1,  6,  O3C, 2.597
    1,   ABAZEI,  Na1, 1,  6,   O2, 2.343
    1,   ABAZEI,  Na1, 1,  6,  O6C, 2.433
    1,   ABAZEI,  Na1, 1,  6,   N1,  2.51
    2,   ABEPOM,  Na1, 1,  7,   O6, 2.374
    2,   ABEPOM,  Na1, 1,  7,   O3, 2.406
    2,   ABEPOM,  Na1, 1,  7,   O2, 2.409
    2,   ABEPOM,  Na1, 1,  7,   O4, 2.441
    2,   ABEPOM,  Na1, 1,  7,   O1, 2.485
    2,   ABEPOM,  Na1, 1,  7,   O5, 2.559
    2,   ABEPOM,  Na1, 1,  7,   O7, 2.323
    6,   ACITIQ,  Na1, 1,  6,   O2, 2.374
    6,   ACITIQ,  Na1, 1,  6,   O5, 2.401
    6,   ACITIQ,  Na1, 1,  6,  O5A, 2.652
    6,   ACITIQ,  Na1, 1,  6,   O6, 2.672
    6,   ACITIQ,  Na1, 1,  6,   O3, 2.356
    6,   ACITIQ,  Na1, 1,  6,   O7, 2.373
    7,   ACITIQ,  Na2, 1,  6,   O1, 2.369
    7,   ACITIQ,  Na2, 1,  6,   O2, 2.374
    7,   ACITIQ,  Na2, 1,  6,  O11, 2.404
    7,   ACITIQ,  Na2, 1,  6,  O6A, 2.423
    7,   ACITIQ,  Na2, 1,  6,  O7A,  2.47
    7,   ACITIQ,  Na2, 1,  6,   O6, 2.521
    8,   ACITIQ,  Na3, 1,  6,   O3, 2.343
    8,   ACITIQ,  Na3, 1,  6,   O4, 2.344
    8,   ACITIQ,  Na3, 1,  6,  O1*, 2.356
    8,   ACITIQ,  Na3, 1,  6,  O8A, 2.413
    8,   ACITIQ,  Na3, 1,  6,  O5A, 2.445
    8,   ACITIQ,  Na3, 1,  6,  O7A, 2.495
   11,   ACOPOY,  Na1, 1,  8,   O4, 2.831
   11,   ACOPOY,  Na1, 1,  8,   O1, 2.678
   11,   ACOPOY,  Na1, 1,  8,   O3, 2.651
   11,   ACOPOY,  Na1, 1,  8,   O6,  2.63
   11,   ACOPOY,  Na1, 1,  8,   N1, 2.392
   11,   ACOPOY,  Na1, 1,  8,   O2, 2.681
   11,   ACOPOY,  Na1, 1,  8,   O5,   2.7
   11,   ACOPOY,  Na1, 1,  8,   O7, 2.421
   12,   ACUFIO,  Na1, 1,  6,   O5, 2.326
   12,   ACUFIO,  Na1, 1,  6,   O2, 2.359
   12,   ACUFIO,  Na1, 1,  6,  O2B, 2.418
   12,   ACUFIO,  Na1, 1,  6,   O4,  2.44
   12,   ACUFIO,  Na1, 1,  6,  O5*, 2.457
   12,   ACUFIO,  Na1, 1,  6,  O2*, 2.471
   13,   ACUTOI,  Na1, 1,  6,  O3B, 2.291
   13,   ACUTOI,  Na1, 1,  6,   O7, 2.302
   13,   ACUTOI,  Na1, 1,  6,   O2, 2.445
   13,   ACUTOI,  Na1, 1,  6,   O4, 2.462
   13,   ACUTOI,  Na1, 1,  6,  O4D, 2.494
   13,   ACUTOI,  Na1, 1,  6,   O6,  2.57
   13,   ACUTOI,  Na1, 1,  6,   S1, 3.069
   14,   ADAPAX,  Na1, 1,  6,  N2A, 2.509
   14,   ADAPAX,  Na1, 1,  6,  O4A, 2.333
   14,   ADAPAX,  Na1, 1,  6,  O3A, 2.398
   14,   ADAPAX,  Na1, 1,  6,   O3, 2.341
   14,   ADAPAX,  Na1, 1,  6,   O2, 2.452
   14,   ADAPAX,  Na1, 1,  6,   O1, 2.473
   15,   ADIMIJ,  Na1, 1,  7,   O4, 2.445
   15,   ADIMIJ,  Na1, 1,  7,   N2, 2.666
   15,   ADIMIJ,  Na1, 1,  7,   N3, 2.585
   15,   ADIMIJ,  Na1, 1,  7,   N4, 2.583
   15,   ADIMIJ,  Na1, 1,  7,   N1, 2.581
   15,   ADIMIJ,  Na1, 1,  7,   O1, 2.546
   15,   ADIMIJ,  Na1, 1,  7,   O3, 2.409
   16,   ADIMOP,  Na1, 1,  8,   N1, 2.656
   16,   ADIMOP,  Na1, 1,  8,   N4, 2.692
   16,   ADIMOP,  Na1, 1,  8,   N2, 2.781
   16,   ADIMOP,  Na1, 1,  8,   N3,  2.59
   16,   ADIMOP,  Na1, 1,  8,   O3, 2.482
   16,   ADIMOP,  Na1, 1,  8,   O1, 2.409
   16,   ADIMOP,  Na1, 1,  8,   O4, 2.606
   17,   ADIMOP,  Na2, 1,  7,   O5, 2.495
   17,   ADIMOP,  Na2, 1,  7,   O8, 2.569
   17,   ADIMOP,  Na2, 1,  7,   O7, 2.364
   17,   ADIMOP,  Na2, 1,  7,   N6, 2.761
   17,   ADIMOP,  Na2, 1,  7,   N5,  2.61
   17,   ADIMOP,  Na2, 1,  7,   N8, 2.576
   17,   ADIMOP,  Na2, 1,  7,   N7,  2.62
   18,   ADINEG,  Na1, 1,  7,   N2, 2.554
   18,   ADINEG,  Na1, 1,  7,   O2, 2.587
   18,   ADINEG,  Na1, 1,  7,   N3, 2.592
   18,   ADINEG,  Na1, 1,  7,   N4, 2.657
   18,   ADINEG,  Na1, 1,  7,   O3, 2.407
   18,   ADINEG,  Na1, 1,  7,   O1, 2.444
   18,   ADINEG,  Na1, 1,  7,   N1, 2.572
   19,   ADINEG,  Na2, 1,  7,   N8, 2.693
   19,   ADINEG,  Na2, 1,  7,   O5, 2.508
   19,   ADINEG,  Na2, 1,  7,   O4, 2.356
   19,   ADINEG,  Na2, 1,  7,   N5,   2.6
   19,   ADINEG,  Na2, 1,  7,   N6, 2.575
   19,   ADINEG,  Na2, 1,  7,   N7, 2.565
   19,   ADINEG,  Na2, 1,  7,   O6, 2.387
   20,   ADINEG,  Na3, 1,  7,  O11, 2.508
   20,   ADINEG,  Na3, 1,  7,  O12, 2.347
   20,   ADINEG,  Na3, 1,  7,  O10, 2.372
   20,   ADINEG,  Na3, 1,  7,  N13, 2.567
   20,   ADINEG,  Na3, 1,  7,  N14, 2.582
   20,   ADINEG,  Na3, 1,  7,  N15, 2.588
   20,   ADINEG,  Na3, 1,  7,  N16, 2.683
   21,   ADINEG,  Na4, 1,  7,   O8, 2.598
   21,   ADINEG,  Na4, 1,  7,  N12, 2.653
   21,   ADINEG,  Na4, 1,  7,   O9, 2.411
   21,   ADINEG,  Na4, 1,  7,   O7, 2.437
   21,   ADINEG,  Na4, 1,  7,  N10, 2.553
   21,   ADINEG,  Na4, 1,  7,   N9, 2.573
   21,   ADINEG,  Na4, 1,  7,  N11, 2.584
   23,   ADOSES,  Na1, 1,  7,  O4*, 2.401
   23,   ADOSES,  Na1, 1,  7,  O7A, 2.422
   23,   ADOSES,  Na1, 1,  7,   O8, 2.461
   23,   ADOSES,  Na1, 1,  7,  O4B, 2.472
   23,   ADOSES,  Na1, 1,  7,   O2, 2.511
   23,   ADOSES,  Na1, 1,  7,  O6*, 2.523
   23,   ADOSES,  Na1, 1,  7,   O5, 2.534
   24,   AFEQEH,  Na1, 1, 12,   O1, 2.447
   24,   AFEQEH,  Na1, 1, 12,   O2, 2.458
   24,   AFEQEH,  Na1, 1, 12,   C2, 2.714
   24,   AFEQEH,  Na1, 1, 12,   C8, 2.754
   24,   AFEQEH,  Na1, 1, 12,   C4, 2.776
   24,   AFEQEH,  Na1, 1, 12,  C10, 2.783
   24,   AFEQEH,  Na1, 1, 12,   C7, 2.787
   24,   AFEQEH,  Na1, 1, 12,   C6, 2.802
   24,   AFEQEH,  Na1, 1, 12,   C3, 2.811
   24,   AFEQEH,  Na1, 1, 12,   C5, 2.814
   24,   AFEQEH,  Na1, 1, 12,   C1, 2.826
   24,   AFEQEH,  Na1, 1, 12,   C9, 2.829
   25,   AFEQEH,  Na2, 1, 12,   O3, 2.462
   25,   AFEQEH,  Na2, 1, 12,   C1,  2.73
   25,   AFEQEH,  Na2, 1, 12,  C9*, 2.733
   25,   AFEQEH,  Na2, 1, 12,   C5, 2.769
   25,   AFEQEH,  Na2, 1, 12,  C6*, 2.787
   25,   AFEQEH,  Na2, 1, 12,  C8*, 2.805
   25,   AFEQEH,  Na2, 1, 12,   C3, 2.811
   25,   AFEQEH,  Na2, 1, 12,  C7*, 2.827
   25,   AFEQEH,  Na2, 1, 12,   C4, 2.836
   25,   AFEQEH,  Na2, 1, 12, C10*, 2.837
   25,   AFEQEH,  Na2, 1, 12,   C2, 2.854
   25,   AFEQEH,  Na2, 1, 12,   O4, 2.438
   27, AFIDEZ01,  Na1, 1,  5,  O3C, 2.326
   27, AFIDEZ01,  Na1, 1,  5,  O2D, 2.337
   27, AFIDEZ01,  Na1, 1,  5,   O1,  2.35
   27, AFIDEZ01,  Na1, 1,  5,  O5F, 2.418
   27, AFIDEZ01,  Na1, 1,  5,  O4C, 2.486
   27, AFIDEZ01,  Na1, 1,  5,   P1, 3.203
   28,   AFOSIX,  Na1, 1,  7,  O4B, 2.442
   28,   AFOSIX,  Na1, 1,  7,   O1, 2.413
   28,   AFOSIX,  Na1, 1,  7,   O2, 2.393
   28,   AFOSIX,  Na1, 1,  7,   O4, 2.629
   28,   AFOSIX,  Na1, 1,  7,   N2, 2.566
   28,   AFOSIX,  Na1, 1,  7,   N1, 2.553
   28,   AFOSIX,  Na1, 1,  7,   O3, 2.505
   29,   AGARIK,  Na1, 1,  7,   O8, 2.249
   29,   AGARIK,  Na1, 1,  7,   O2, 2.461
   29,   AGARIK,  Na1, 1,  7,  O2B, 2.461
   29,   AGARIK,  Na1, 1,  7,   O3, 2.574
   29,   AGARIK,  Na1, 1,  7,  O3B, 2.574
   29,   AGARIK,  Na1, 1,  7,   O1, 2.586
   29,   AGARIK,  Na1, 1,  7,  O1B, 2.586
   31,   AGONOZ,  Na2, 1,  5,   O1, 2.336
   31,   AGONOZ,  Na2, 1,  5,   N4, 2.524
   31,   AGONOZ,  Na2, 1,  5,  C30, 2.888
   31,   AGONOZ,  Na2, 1,  5,   N3, 2.644
   31,   AGONOZ,  Na2, 1,  5,   N6, 2.626
   31,   AGONOZ,  Na2, 1,  5,   N1, 2.466
   32,   AGONOZ,  Na3, 1,  6,   N2, 2.456
   32,   AGONOZ,  Na3, 1,  6,   N1, 2.989
   32,   AGONOZ,  Na3, 1,  6,  C45, 2.896
   32,   AGONOZ,  Na3, 1,  6,   O3, 2.361
   32,   AGONOZ,  Na3, 1,  6,   O2, 2.389
   32,   AGONOZ,  Na3, 1,  6,   N5, 2.676
   32,   AGONOZ,  Na3, 1,  6,   N6, 2.408
   34,   AGOWID,  Na1, 1,  6,   O2, 2.401
   34,   AGOWID,  Na1, 1,  6,  O4A,  2.39
   34,   AGOWID,  Na1, 1,  6,   O8, 2.353
   34,   AGOWID,  Na1, 1,  6,   O9, 2.369
   34,   AGOWID,  Na1, 1,  6,   C1, 2.763
   34,   AGOWID,  Na1, 1,  6,  O4*, 2.324
   34,   AGOWID,  Na1, 1,  6,   O1, 2.525
   36,   AHANAZ,  Na1, 1,  6,   O1, 2.401
   36,   AHANAZ,  Na1, 1,  6,  O1E, 2.507
   36,   AHANAZ,  Na1, 1,  6,  N2D, 2.615
   36,   AHANAZ,  Na1, 1,  6,  O1A, 2.507
   36,   AHANAZ,  Na1, 1,  6,  O1D, 2.401
   36,   AHANAZ,  Na1, 1,  6,   N2, 2.615
   37,   AHAROQ,  Na1, 1,  6,  O1B, 2.371
   37,   AHAROQ,  Na1, 1,  6,   O1, 2.371
   37,   AHAROQ,  Na1, 1,  6,  N1B, 2.582
   37,   AHAROQ,  Na1, 1,  6,   N1, 2.582
   38,   AHIJEG,  Na1, 1,  5,  N3B, 2.163
   38,   AHIJEG,  Na1, 1,  5,   N3, 2.163
   38,   AHIJEG,  Na1, 1,  5,   O1, 2.122
   38,   AHIJEG,  Na1, 1,  5,  N3A, 2.163
   38,   AHIJEG,  Na1, 1,  5,   O2, 2.172
   40, AJABUJ01,  Na1, 1,  8,   O1,  2.37
   40, AJABUJ01,  Na1, 1,  8,  O1C,  2.37
   40, AJABUJ01,  Na1, 1,  8,   O4, 2.496
   40, AJABUJ01,  Na1, 1,  8,  O4C, 2.496
   40, AJABUJ01,  Na1, 1,  8,   O2, 2.595
   40, AJABUJ01,  Na1, 1,  8,  O2C, 2.595
   40, AJABUJ01,  Na1, 1,  8,   O3, 2.729
   40, AJABUJ01,  Na1, 1,  8,  O3C, 2.729
   39,   AJABUJ,  Na1, 1,  8,   O1, 2.444
   39,   AJABUJ,  Na1, 1,  8,  O1C, 2.444
   39,   AJABUJ,  Na1, 1,  8,   O4, 2.514
   39,   AJABUJ,  Na1, 1,  8,  O4C, 2.514
   39,   AJABUJ,  Na1, 1,  8,   O2,  2.56
   39,   AJABUJ,  Na1, 1,  8,  O2C,  2.56
   39,   AJABUJ,  Na1, 1,  8,   O3, 2.671
   39,   AJABUJ,  Na1, 1,  8,  O3C, 2.671
   41,   AJAQUY,  Na1, 1,  6,   O1, 2.387
   41,   AJAQUY,  Na1, 1,  6,  N2A, 2.444
   41,   AJAQUY,  Na1, 1,  6,  O1B, 2.497
   41,   AJAQUY,  Na1, 1,  6,  O2A, 2.394
   41,   AJAQUY,  Na1, 1,  6,  N5B, 2.616
   41,   AJAQUY,  Na1, 1,  6,  O2B, 2.621
   42,   AJELIL,  Na1, 1,  5,   O2, 2.329
   42,   AJELIL,  Na1, 1,  5,  O1A, 2.382
   42,   AJELIL,  Na1, 1,  5,   O1, 2.383
   42,   AJELIL,  Na1, 1,  5,  O5A, 2.512
   42,   AJELIL,  Na1, 1,  5,   O3, 2.553
   43,   AJIPAL,  Na1, 1,  6,   O8, 2.349
   43,   AJIPAL,  Na1, 1,  6,  O27, 2.392
   43,   AJIPAL,  Na1, 1,  6,  O28, 2.415
   43,   AJIPAL,  Na1, 1,  6,  O29, 2.561
   43,   AJIPAL,  Na1, 1,  6, O11*, 2.666
   44,   AJIPAL,  Na2, 1,  6,  O5*, 2.286
   44,   AJIPAL,  Na2, 1,  6,  O31, 2.313
   44,   AJIPAL,  Na2, 1,  6,   O2, 2.384
   44,   AJIPAL,  Na2, 1,  6,  O23, 2.393
   44,   AJIPAL,  Na2, 1,  6,  O29, 2.478
   44,   AJIPAL,  Na2, 1,  6,  O30, 2.538
   45,   AJIPAL,  Na3, 1,  6,  O23, 2.348
   45,   AJIPAL,  Na3, 1,  6,  O17, 2.364
   45,   AJIPAL,  Na3, 1,  6,  O5*, 2.404
   45,   AJIPAL,  Na3, 1,  6,  O16, 2.511
   45,   AJIPAL,  Na3, 1,  6,  O22, 2.513
   45,   AJIPAL,  Na3, 1,  6,  O11, 2.536
   46,   AJIPAL,  Na4, 1,  5,  O26, 2.261
   46,   AJIPAL,  Na4, 1,  5, O30*, 2.278
   46,   AJIPAL,  Na4, 1,  5,  O32,  2.33
   46,   AJIPAL,  Na4, 1,  5,  O17, 2.385
   46,   AJIPAL,  Na4, 1,  5,  O18, 2.462
   46,   AJIPAL,  Na4, 1,  5,  C55, 2.734
   47,   AJIRER,  Na1, 1,  6,   O4, 2.413
   47,   AJIRER,  Na1, 1,  6,  O4C, 2.414
   47,   AJIRER,  Na1, 1,  6,  O2C, 2.417
   47,   AJIRER,  Na1, 1,  6,   O2, 2.431
   47,   AJIRER,  Na1, 1,  6,  O6C,  2.53
   47,   AJIRER,  Na1, 1,  6,   O5, 2.603
   48,   AJUPOL,  Na1, 1,  5,   O6,  2.27
   48,   AJUPOL,  Na1, 1,  5,   O7, 2.319
   48,   AJUPOL,  Na1, 1,  5,   O1, 2.363
   48,   AJUPOL,  Na1, 1,  5,   O3, 2.399
   48,   AJUPOL,  Na1, 1,  5,   O4, 2.467
   48,   AJUPOL,  Na1, 1,  5, C40A, 2.753
   49,   ALATIR,  Na1, 1,  5,  O19,   2.4
   49,   ALATIR,  Na1, 1,  5,  O6A, 2.405
   49,   ALATIR,  Na1, 1,  5,  O10, 2.422
   49,   ALATIR,  Na1, 1,  5, O14A, 2.449
   49,   ALATIR,  Na1, 1,  5,   O2,  2.47
   52,   AMISEU,  Na1, 1,  6,  O5C, 2.375
   52,   AMISEU,  Na1, 1,  6,   O5, 2.414
   52,   AMISEU,  Na1, 1,  6,  O2A, 2.433
   52,   AMISEU,  Na1, 1,  6,  O2F, 2.534
   52,   AMISEU,  Na1, 1,  6,  O3D, 2.542
   52,   AMISEU,  Na1, 1,  6,   O1, 2.549
   53, AMPICC01,  Na1, 1,  7,   O6,  2.35
   53, AMPICC01,  Na1, 1,  7,   O1, 2.398
   53, AMPICC01,  Na1, 1,  7,   O3, 2.442
   53, AMPICC01,  Na1, 1,  7,   O4, 2.453
   53, AMPICC01,  Na1, 1,  7,   O5, 2.459
   53, AMPICC01,  Na1, 1,  7,   O2, 2.501
   53, AMPICC01,  Na1, 1,  7,  O12,  2.51
   54, AMPICC02,  Na1, 1,  7,   O6, 2.347
   54, AMPICC02,  Na1, 1,  7,   O1, 2.403
   54, AMPICC02,  Na1, 1,  7,   O4, 2.436
   54, AMPICC02,  Na1, 1,  7,   O3, 2.455
   54, AMPICC02,  Na1, 1,  7,   O2, 2.456
   54, AMPICC02,  Na1, 1,  7,   O5, 2.507
   54, AMPICC02,  Na1, 1,  7,   O9, 2.507
   55,   ANAVAN,  Na1, 1,  6,   O4,  2.32
   55,   ANAVAN,  Na1, 1,  6,   O6, 2.367
   55,   ANAVAN,  Na1, 1,  6,   O5, 2.417
   55,   ANAVAN,  Na1, 1,  6,   O3, 2.488
   55,   ANAVAN,  Na1, 1,  6,   O1, 2.552
   55,   ANAVAN,  Na1, 1,  6,   O2, 2.589
   56,   ANAVAN,  Na2, 1,  6,  O10, 2.329
   56,   ANAVAN,  Na2, 1,  6,  O11, 2.333
   56,   ANAVAN,  Na2, 1,  6,  O12, 2.356
   56,   ANAVAN,  Na2, 1,  6,   O8, 2.426
   56,   ANAVAN,  Na2, 1,  6,   O9, 2.437
   56,   ANAVAN,  Na2, 1,  6,   O7, 2.477
   59,   APUHUO,  Na1, 1,  2,  Cl1, 2.781
   59,   APUHUO,  Na1, 1,  2,   O2, 2.283
   59,   APUHUO,  Na1, 1,  2,   O3,  2.36
   69,   AQIYIJ,  Na1, 1,  6,   O7, 2.325
   69,   AQIYIJ,  Na1, 1,  6,  O4B, 2.268
   69,   AQIYIJ,  Na1, 1,  6,   O1, 2.292
   69,   AQIYIJ,  Na1, 1,  6,   O2, 2.454
   69,   AQIYIJ,  Na1, 1,  6,   O6, 2.527
   69,   AQIYIJ,  Na1, 1,  6,   N1,  2.67
   70,   AQOXEK,  Na1, 1,  5,   O2, 2.311
   70,   AQOXEK,  Na1, 1,  5,  O4C, 2.318
   70,   AQOXEK,  Na1, 1,  5,  O3*, 2.322
   70,   AQOXEK,  Na1, 1,  5,   O1, 2.334
   70,   AQOXEK,  Na1, 1,  5,  O1A, 2.448
   71,   AQUSEK,  Na1, 1,  6,  Cl3, 2.845
   71,   AQUSEK,  Na1, 1,  6,  Cl1, 2.789
   71,   AQUSEK,  Na1, 1,  6,  Cl2, 2.769
   71,   AQUSEK,  Na1, 1,  6,  O3*, 2.414
   71,   AQUSEK,  Na1, 1,  6,  O2*, 2.383
   71,   AQUSEK,  Na1, 1,  6,  O1*, 2.364
   72,   AQUSEK,  Na2, 1,  6,  Cl4, 2.884
   72,   AQUSEK,  Na2, 1,  6,  Cl6, 2.785
   72,   AQUSEK,  Na2, 1,  6,  Cl5,  2.77
   72,   AQUSEK,  Na2, 1,  6,  O5*, 2.424
   72,   AQUSEK,  Na2, 1,  6,  O4*, 2.422
   72,   AQUSEK,  Na2, 1,  6,  O6*, 2.397
   73,   AQUYAN,  Na1, 1,  4,   O6, 2.313
   73,   AQUYAN,  Na1, 1,  4,   O2, 2.363
   73,   AQUYAN,  Na1, 1,  4,   O3, 2.323
   73,   AQUYAN,  Na1, 1,  4,  C13, 2.885
   73,   AQUYAN,  Na1, 1,  4,   O5, 2.355
   74,   AROGUK,  Na1, 1,  8,   O3, 2.372
   74,   AROGUK,  Na1, 1,  8,   O7, 2.374
   74,   AROGUK,  Na1, 1,  8,   O4, 2.406
   74,   AROGUK,  Na1, 1,  8,   O8, 2.424
   74,   AROGUK,  Na1, 1,  8,   O1,  2.49
   74,   AROGUK,  Na1, 1,  8,   O5, 2.499
   74,   AROGUK,  Na1, 1,  8,   O2, 2.627
   74,   AROGUK,  Na1, 1,  8,   O6, 2.646
   75,   AROHAR,  Na1, 1,  8,   O2, 2.365
   75,   AROHAR,  Na1, 1,  8,   O5, 2.376
   75,   AROHAR,  Na1, 1,  8,   O6, 2.423
   75,   AROHAR,  Na1, 1,  8,   O1,  2.43
   75,   AROHAR,  Na1, 1,  8,   O4, 2.499
   75,   AROHAR,  Na1, 1,  8,   O7, 2.499
   75,   AROHAR,  Na1, 1,  8,   O8, 2.636
   75,   AROHAR,  Na1, 1,  8,   O3, 2.649
   76,   AROTIL,  Na1, 1,  7,   O9, 2.365
   76,   AROTIL,  Na1, 1,  7,   O8, 2.422
   76,   AROTIL,  Na1, 1,  7,   O7, 2.445
   76,   AROTIL,  Na1, 1,  7,   O2, 2.473
   76,   AROTIL,  Na1, 1,  7,   O4, 2.478
   76,   AROTIL,  Na1, 1,  7,  O10, 2.489
   76,   AROTIL,  Na1, 1,  7,   O5, 2.537
   77,   AROTOQ,  Na1, 1,  6,  O7B, 2.423
   77,   AROTOQ,  Na1, 1,  6,  O5A, 2.447
   77,   AROTOQ,  Na1, 1,  6,  N2B, 2.787
   77,   AROTOQ,  Na1, 1,  6,   O2, 2.322
   77,   AROTOQ,  Na1, 1,  6,   O8, 2.336
   77,   AROTOQ,  Na1, 1,  6,  O4C, 2.306
   78,   ARUYES,  Na1, 1,  6,  O6C, 2.245
   78,   ARUYES,  Na1, 1,  6,  O10, 2.278
   78,   ARUYES,  Na1, 1,  6,   O7, 2.348
   78,   ARUYES,  Na1, 1,  6,   O9, 2.364
   78,   ARUYES,  Na1, 1,  6,  O4A, 2.412
   78,   ARUYES,  Na1, 1,  6,   O1, 2.444
   79,   ASABEB,  Na1, 1,  6,   O4, 2.451
   79,   ASABEB,  Na1, 1,  6,  O3D,  2.48
   79,   ASABEB,  Na1, 1,  6,  O5D,  2.51
   79,   ASABEB,  Na1, 1,  6,   O5, 2.512
   79,   ASABEB,  Na1, 1,  6,   O7, 2.336
   79,   ASABEB,  Na1, 1,  6,   O3, 2.385
   80,   ASACOM,  Na1, 1,  6,   O3, 2.368
   80,   ASACOM,  Na1, 1,  6,  O3A, 2.368
   80,   ASACOM,  Na1, 1,  6,   O8, 2.375
   80,   ASACOM,  Na1, 1,  6,  O8A, 2.375
   80,   ASACOM,  Na1, 1,  6,   O9, 2.503
   80,   ASACOM,  Na1, 1,  6,  O9A, 2.503
   81,   ASACOM,  Na2, 1,  4,  O11, 2.185
   81,   ASACOM,  Na2, 1,  4, O11A, 2.185
   81,   ASACOM,  Na2, 1,  4,   O1, 2.451
   81,   ASACOM,  Na2, 1,  4,  O1A, 2.451
   82,   ASIVAZ,  Na1, 1,  6,   O4, 2.306
   82,   ASIVAZ,  Na1, 1,  6,  O14, 2.318
   82,   ASIVAZ,  Na1, 1,  6,   O2,   2.5
   82,   ASIVAZ,  Na1, 1,  6,   O1, 2.531
   82,   ASIVAZ,  Na1, 1,  6,   O3, 2.539
   82,   ASIVAZ,  Na1, 1,  6,   O5,  2.56
   83,   ASIVAZ,  Na2, 1,  6,  O26, 2.334
   83,   ASIVAZ,  Na2, 1,  6, O21*, 2.393
   83,   ASIVAZ,  Na2, 1,  6,  O20, 2.405
   83,   ASIVAZ,  Na2, 1,  6,  O28,  2.45
   83,   ASIVAZ,  Na2, 1,  6,   O9, 2.485
   83,   ASIVAZ,  Na2, 1,  6,   O7, 2.497
   84,   ASIVAZ,  Na3, 1,  5,  O36, 2.346
   84,   ASIVAZ,  Na3, 1,  5,   O5,  2.36
   84,   ASIVAZ,  Na3, 1,  5,  O10, 2.372
   84,   ASIVAZ,  Na3, 1,  5,   O3, 2.375
   84,   ASIVAZ,  Na3, 1,  5,  O18, 2.412
   86,   ASIVAZ,  Na5, 1,  6,   O8, 2.324
   86,   ASIVAZ,  Na5, 1,  6,  O17, 2.423
   86,   ASIVAZ,  Na5, 1,  6,  O11, 2.425
   86,   ASIVAZ,  Na5, 1,  6,  O15, 2.442
   86,   ASIVAZ,  Na5, 1,  6,  O21, 2.445
   86,   ASIVAZ,  Na5, 1,  6,   O6, 2.446
   89,   ASUBUL,  Na2, 1,  4,  O3A, 2.275
   89,   ASUBUL,  Na2, 1,  4,  O3*, 2.292
   89,   ASUBUL,  Na2, 1,  4,   O1, 2.328
   89,   ASUBUL,  Na2, 1,  4,  O6*, 2.341
   90,   ATAHAE,  Na1, 1,  6,  O6*, 2.337
   90,   ATAHAE,  Na1, 1,  6,  O4B, 2.348
   90,   ATAHAE,  Na1, 1,  6,  O6A, 2.364
   90,   ATAHAE,  Na1, 1,  6,   O1, 2.378
   90,   ATAHAE,  Na1, 1,  6,  O4C, 2.508
   90,   ATAHAE,  Na1, 1,  6,   O2, 2.571
   90,   ATAHAE,  Na1, 1,  6,   C7, 2.824
   92,   AVOKUS,  Na1, 1,  6,  O5D, 2.334
   92,   AVOKUS,  Na1, 1,  6,  O9D, 2.373
   92,   AVOKUS,  Na1, 1,  6,  O13, 2.388
   92,   AVOKUS,  Na1, 1,  6,   O1, 2.421
   92,   AVOKUS,  Na1, 1,  6,  O12, 2.424
   92,   AVOKUS,  Na1, 1,  6,  O4A, 2.472
   94,   AVONIJ,  Na1, 1,  4,   O4,   2.2
   94,   AVONIJ,  Na1, 1,  4,   N1, 2.454
   94,   AVONIJ,  Na1, 1,  4,  N1H, 2.456
   94,   AVONIJ,  Na1, 1,  4,  O2I, 2.741
   94,   AVONIJ,  Na1, 1,  4,  O4H, 2.203
   95,   AVONOP,  Na1, 1,  4,  O1F, 2.738
   95,   AVONOP,  Na1, 1,  4,  O4K, 2.189
   95,   AVONOP,  Na1, 1,  4,   O4,  2.19
   95,   AVONOP,  Na1, 1,  4,  N1K, 2.451
   95,   AVONOP,  Na1, 1,  4,   N1, 2.452
   96,   AVOPOR,  Na1, 1,  4,   O1, 2.298
   96,   AVOPOR,  Na1, 1,  4,   O2, 2.366
   96,   AVOPOR,  Na1, 1,  4,   O3, 2.282
   96,   AVOPOR,  Na1, 1,  4,   C1, 2.871
   96,   AVOPOR,  Na1, 1,  4,   O4, 2.384
   96,   AVOPOR,  Na1, 1,  4,  C14, 2.898
  100, AVUFED01,  Na1, 1,  6,   O2, 2.314
  100, AVUFED01,  Na1, 1,  6,  O1*, 2.315
  100, AVUFED01,  Na1, 1,  6,  O3*, 2.381
  100, AVUFED01,  Na1, 1,  6,  O4*, 2.406
  100, AVUFED01,  Na1, 1,  6,  O6*, 2.438
  100, AVUFED01,  Na1, 1,  6,   O8, 2.574
   99,   AVUFED,  Na1, 1,  5,  O4A, 2.283
   99,   AVUFED,  Na1, 1,  5,  O6B, 2.353
   99,   AVUFED,  Na1, 1,  5,   O1, 2.368
   99,   AVUFED,  Na1, 1,  5,  O8B, 2.393
   99,   AVUFED,  Na1, 1,  5,   O8, 2.476
  101,   AVUQIR,  Na1, 1,  6,  O5*, 2.352
  101,   AVUQIR,  Na1, 1,  6,  O2A, 2.373
  101,   AVUQIR,  Na1, 1,  6,  O2A, 2.402
  101,   AVUQIR,  Na1, 1,  6,   O1, 2.439
  101,   AVUQIR,  Na1, 1,  6,  O4*, 2.449
  101,   AVUQIR,  Na1, 1,  6,   O5, 2.472
  102,   AVUWIY,  Na1, 1,  4,  N7A, 2.352
  102,   AVUWIY,  Na1, 1,  4,   N7, 2.352
