bindingsiteid, csd_accession_code, atomname_cation, oxidation_state, coordination_number, atomname_anion, distance
    2,   ABAGUG,  K1, 1,  3,  C13B, 3.138
    2,   ABAGUG,  K1, 1,  3,    O1, 2.842
    2,   ABAGUG,  K1, 1,  3,   O2B, 2.633
    2,   ABAGUG,  K1, 1,  3,    O3, 2.702
    2,   ABAGUG,  K1, 1,  3,   C25, 3.153
    2,   ABAGUG,  K1, 1,  3,  C12B, 3.094
    3,   ABIVIS,  K1, 1,  8,    O3,  2.82
    3,   ABIVIS,  K1, 1,  8,    O1, 2.843
    3,   ABIVIS,  K1, 1,  8,    N1,  3.05
    3,   ABIVIS,  K1, 1,  8,    O5, 2.846
    3,   ABIVIS,  K1, 1,  8,    O2, 2.831
    3,   ABIVIS,  K1, 1,  8,    O6, 2.764
    3,   ABIVIS,  K1, 1,  8,    N2, 3.057
    3,   ABIVIS,  K1, 1,  8,    O4, 2.775
    4,   ABIVIS,  K2, 1,  8,   N3C, 2.927
    4,   ABIVIS,  K2, 1,  8,    O8, 2.766
    4,   ABIVIS,  K2, 1,  8,   O8C, 2.766
    4,   ABIVIS,  K2, 1,  8,    O7, 2.803
    4,   ABIVIS,  K2, 1,  8,    O9,  2.81
    4,   ABIVIS,  K2, 1,  8,   O7C, 2.803
    4,   ABIVIS,  K2, 1,  8,   O9C,  2.81
    4,   ABIVIS,  K2, 1,  8,    N3, 2.927
    5,   ABIYAL,  K1, 1,  7,    O3, 2.817
    5,   ABIYAL,  K1, 1,  7,    O7, 2.828
    5,   ABIYAL,  K1, 1,  7,    O9, 2.924
    5,   ABIYAL,  K1, 1,  7,    O5, 2.978
    5,   ABIYAL,  K1, 1,  7,   Cl1, 3.523
    5,   ABIYAL,  K1, 1,  7,    O1, 2.675
    5,   ABIYAL,  K1, 1,  7,    O4, 2.691
    5,   ABIYAL,  K1, 1,  7,    O2, 2.809
    6,   ABOBEY,  K1, 1,  8,    O2, 2.742
    6,   ABOBEY,  K1, 1,  8,    O6, 2.877
    6,   ABOBEY,  K1, 1,  8,    O4, 2.929
    6,   ABOBEY,  K1, 1,  8,  Cl1B, 3.492
    6,   ABOBEY,  K1, 1,  8,    O7, 2.948
    6,   ABOBEY,  K1, 1,  8,   O7B, 3.083
    6,   ABOBEY,  K1, 1,  8,    O5, 3.176
    6,   ABOBEY,  K1, 1,  8,    O3, 2.678
    6,   ABOBEY,  K1, 1,  8,    O1, 2.648
    7,   ABUDUY,  K1, 1,  6,    O2, 2.857
    7,   ABUDUY,  K1, 1,  6,    N4, 2.829
    7,   ABUDUY,  K1, 1,  6,    N2, 2.796
    7,   ABUDUY,  K1, 1,  6,    N3, 2.974
    7,   ABUDUY,  K1, 1,  6,    O1, 2.967
    7,   ABUDUY,  K1, 1,  6,    N1,  3.01
    8,   ABUDUY,  K2, 1,  6,    N6, 2.811
    8,   ABUDUY,  K2, 1,  6,    N4, 2.813
    8,   ABUDUY,  K2, 1,  6,    O3, 2.861
    8,   ABUDUY,  K2, 1,  6,    N3, 2.946
    8,   ABUDUY,  K2, 1,  6,    O2, 2.869
    8,   ABUDUY,  K2, 1,  6,    N5, 2.995
    9,   ABUDUY,  K3, 1,  6,    N5, 2.968
    9,   ABUDUY,  K3, 1,  6,    O3, 2.911
    9,   ABUDUY,  K3, 1,  6,   N7*, 2.974
    9,   ABUDUY,  K3, 1,  6,   O4*,  2.82
    9,   ABUDUY,  K3, 1,  6,   N8*, 2.826
    9,   ABUDUY,  K3, 1,  6,    N6, 2.834
   10,   ABUDUY,  K4, 1,  6,    O1, 2.852
   10,   ABUDUY,  K4, 1,  6,    N8, 2.773
   10,   ABUDUY,  K4, 1,  6,    N2, 2.842
   10,   ABUDUY,  K4, 1,  6,    N1, 2.933
   10,   ABUDUY,  K4, 1,  6,    O4, 2.966
   10,   ABUDUY,  K4, 1,  6,    N7, 2.997
   14,   ACIHIE,  K1, 1,  8,    O5, 2.799
   14,   ACIHIE,  K1, 1,  8,    O2, 2.727
   14,   ACIHIE,  K1, 1,  8,    O1, 2.835
   14,   ACIHIE,  K1, 1,  8,    O3, 2.842
   14,   ACIHIE,  K1, 1,  8,    O7,  2.86
   14,   ACIHIE,  K1, 1,  8,    O4,  2.89
   14,   ACIHIE,  K1, 1,  8,    O6, 2.917
   14,   ACIHIE,  K1, 1,  8,    O8, 2.938
   14,   ACIHIE,  K1, 1,  8,    C3, 3.089
   17,   ACOQIT,  K1, 1,  8,    O2, 2.806
   17,   ACOQIT,  K1, 1,  8,    N1,  2.83
   17,   ACOQIT,  K1, 1,  8,    O4, 2.797
   17,   ACOQIT,  K1, 1,  8,  Se2B, 3.805
   17,   ACOQIT,  K1, 1,  8,    O3, 2.806
   17,   ACOQIT,  K1, 1,  8,    O7, 2.785
   17,   ACOQIT,  K1, 1,  8,    O6, 2.794
   17,   ACOQIT,  K1, 1,  8,    O1,  2.87
   17,   ACOQIT,  K1, 1,  8,    O5,   2.9
   18,   ACUFOU,  K1, 1,  7,    O5, 2.686
   18,   ACUFOU,  K1, 1,  7,   O3B, 2.721
   18,   ACUFOU,  K1, 1,  7,    O1, 2.728
   18,   ACUFOU,  K1, 1,  7,    O8, 2.733
   18,   ACUFOU,  K1, 1,  7,   O7B, 2.734
   18,   ACUFOU,  K1, 1,  7,   O2A, 2.823
   18,   ACUFOU,  K1, 1,  7,   O6A, 2.861
   19,   ACUZEE,  K1, 1,  7,   O40, 2.689
   19,   ACUZEE,  K1, 1,  7,    O6, 2.719
   19,   ACUZEE,  K1, 1,  7,   O21, 2.741
   19,   ACUZEE,  K1, 1,  7,   O20, 2.758
   19,   ACUZEE,  K1, 1,  7,   O23, 2.808
   19,   ACUZEE,  K1, 1,  7,   O42,  2.86
   19,   ACUZEE,  K1, 1,  7,   O18, 2.886
   19,   ACUZEE,  K1, 1,  7,    O1, 3.222
   20,   ACUZEE,  K2, 1,  7,   O16, 2.651
   20,   ACUZEE,  K2, 1,  7,    O9, 2.698
   20,   ACUZEE,  K2, 1,  7,   O30, 2.708
   20,   ACUZEE,  K2, 1,  7,    O8,  2.76
   20,   ACUZEE,  K2, 1,  7,   O11, 2.774
   20,   ACUZEE,  K2, 1,  7,   O18, 2.788
   20,   ACUZEE,  K2, 1,  7,    O6, 2.873
   20,   ACUZEE,  K2, 1,  7,   O25, 3.115
   21,   ACUZEE,  K3, 1,  7,    O4, 2.611
   21,   ACUZEE,  K3, 1,  7,   O42, 2.707
   21,   ACUZEE,  K3, 1,  7,   O32, 2.709
   21,   ACUZEE,  K3, 1,  7,   O33, 2.788
   21,   ACUZEE,  K3, 1,  7,   O35, 2.805
   21,   ACUZEE,  K3, 1,  7,   O30, 2.839
   21,   ACUZEE,  K3, 1,  7,    O6, 2.877
   21,   ACUZEE,  K3, 1,  7,   C38, 3.175
   22,   ACUZEE,  K4, 1,  7,   O28, 2.675
   22,   ACUZEE,  K4, 1,  7,   O45, 2.726
   22,   ACUZEE,  K4, 1,  7,   O18, 2.742
   22,   ACUZEE,  K4, 1,  7,   O30, 2.799
   22,   ACUZEE,  K4, 1,  7,   O47, 2.823
   22,   ACUZEE,  K4, 1,  7,   O44, 2.827
   22,   ACUZEE,  K4, 1,  7,   O42, 2.868
   23,   ADAKUL,  K1, 1,  8,    O7, 2.673
   23,   ADAKUL,  K1, 1,  8,    O3,  2.76
   23,   ADAKUL,  K1, 1,  8,   O10, 2.894
   23,   ADAKUL,  K1, 1,  8,   O13, 2.938
   23,   ADAKUL,  K1, 1,  8,   O11, 2.958
   23,   ADAKUL,  K1, 1,  8,    O9, 3.044
   23,   ADAKUL,  K1, 1,  8,   O14, 3.045
   23,   ADAKUL,  K1, 1,  8,   O12, 3.158
   24,   ADOQUG,  K1, 1,  8,   O15, 2.837
   24,   ADOQUG,  K1, 1,  8,   O13,  2.84
   24,   ADOQUG,  K1, 1,  8,   O14, 2.842
   24,   ADOQUG,  K1, 1,  8,   O16, 2.848
   24,   ADOQUG,  K1, 1,  8,   O17, 2.856
   24,   ADOQUG,  K1, 1,  8,   O18, 2.873
   24,   ADOQUG,  K1, 1,  8,    N1, 2.966
   24,   ADOQUG,  K1, 1,  8,    N2, 2.969
   25,   ADOQUG,  K2, 1,  8,    N3, 3.012
   25,   ADOQUG,  K2, 1,  8,    N4, 3.035
   25,   ADOQUG,  K2, 1,  8,   O24, 2.739
   25,   ADOQUG,  K2, 1,  8,   O22, 2.778
   25,   ADOQUG,  K2, 1,  8,   O21, 2.792
   25,   ADOQUG,  K2, 1,  8,   O19, 2.833
   25,   ADOQUG,  K2, 1,  8,   O20, 2.856
   25,   ADOQUG,  K2, 1,  8,   O23, 2.868
   26,   ADOQUG,  K3, 1,  8,   O26, 2.756
   26,   ADOQUG,  K3, 1,  8,   O29,  2.77
   26,   ADOQUG,  K3, 1,  8,   O28, 2.802
   26,   ADOQUG,  K3, 1,  8,   O25, 2.812
   26,   ADOQUG,  K3, 1,  8,   O30,  2.84
   26,   ADOQUG,  K3, 1,  8,    N5, 2.874
   26,   ADOQUG,  K3, 1,  8,    N6, 2.937
   26,   ADOQUG,  K3, 1,  8,   O27, 2.879
   27,   ADOQUG,  K4, 1,  8,   O34, 2.774
   27,   ADOQUG,  K4, 1,  8,   O36,  2.79
   27,   ADOQUG,  K4, 1,  8,   O31, 2.814
   27,   ADOQUG,  K4, 1,  8,   O32, 2.853
   27,   ADOQUG,  K4, 1,  8,   O35, 2.856
   27,   ADOQUG,  K4, 1,  8,   O33, 2.912
   27,   ADOQUG,  K4, 1,  8,    N8, 2.984
   27,   ADOQUG,  K4, 1,  8,    N7, 2.985
   28,   AFEHAV,  K1, 1,  5,    O3, 2.666
   28,   AFEHAV,  K1, 1,  5,    O4, 2.748
   28,   AFEHAV,  K1, 1,  5,    O1, 2.752
   28,   AFEHAV,  K1, 1,  5,    N1,  2.79
   28,   AFEHAV,  K1, 1,  5,   N1A, 2.902
   29,   AFISAJ,  K1, 1,  8,    O2, 2.969
   29,   AFISAJ,  K1, 1,  8,    O5, 2.866
   29,   AFISAJ,  K1, 1,  8,    O6, 2.889
   29,   AFISAJ,  K1, 1,  8,    O3, 2.857
   29,   AFISAJ,  K1, 1,  8,    O4, 2.816
   29,   AFISAJ,  K1, 1,  8,    O1, 2.803
   29,   AFISAJ,  K1, 1,  8,    P1, 3.293
   30,   AFITUE,  K1, 1,  6,    O2, 2.751
   30,   AFITUE,  K1, 1,  6,   O2A, 2.751
   30,   AFITUE,  K1, 1,  6,    O3, 2.775
   30,   AFITUE,  K1, 1,  6,   O3A, 2.775
   30,   AFITUE,  K1, 1,  6,    O1, 2.831
   30,   AFITUE,  K1, 1,  6,   O1A, 2.831
   31,   AFITUE,  K2, 1,  8,    O6, 2.752
   31,   AFITUE,  K2, 1,  8,   O6A, 2.752
   31,   AFITUE,  K2, 1,  8,    O7,  2.77
   31,   AFITUE,  K2, 1,  8,   O7A,  2.77
   31,   AFITUE,  K2, 1,  8,    O5, 2.789
   31,   AFITUE,  K2, 1,  8,   O5A, 2.789
   31,   AFITUE,  K2, 1,  8,    O4, 2.846
   31,   AFITUE,  K2, 1,  8,   O4A, 2.846
   32,   AFIVAM,  K1, 1,  8,    O1, 2.817
   32,   AFIVAM,  K1, 1,  8,   O3F, 2.842
   32,   AFIVAM,  K1, 1,  8,    O3, 2.842
   32,   AFIVAM,  K1, 1,  8,   O1F, 2.817
   32,   AFIVAM,  K1, 1,  8,   O2F, 2.847
   32,   AFIVAM,  K1, 1,  8,    N1, 3.065
   32,   AFIVAM,  K1, 1,  8,   N1F, 3.065
   32,   AFIVAM,  K1, 1,  8,    O2, 2.847
   33,   AGALOJ,  K1, 1, 12,    O3, 2.894
   33,   AGALOJ,  K1, 1, 12,    O4, 2.894
   33,   AGALOJ,  K1, 1, 12,   O9A, 2.919
   33,   AGALOJ,  K1, 1, 12,    O1, 2.973
   33,   AGALOJ,  K1, 1, 12,   O2A, 3.002
   33,   AGALOJ,  K1, 1, 12,   O1A, 3.029
   33,   AGALOJ,  K1, 1, 12,    O7, 3.059
   33,   AGALOJ,  K1, 1, 12,   O4A, 3.068
   33,   AGALOJ,  K1, 1, 12,   O2*, 3.141
   33,   AGALOJ,  K1, 1, 12,   O3A, 3.168
   33,   AGALOJ,  K1, 1, 12,    O9, 3.206
   33,   AGALOJ,  K1, 1, 12,    P1, 3.537
   33,   AGALOJ,  K1, 1, 12,    P3, 3.678
   35,   AGUDUB,  K1, 1,  6,    N2, 2.748
   35,   AGUDUB,  K1, 1,  6,    N1, 2.755
   35,   AGUDUB,  K1, 1,  6,    P1, 3.652
   35,   AGUDUB,  K1, 1,  6,    P4, 3.701
   36,   AGUDUB,  K2, 1,  6,    O2, 2.734
   36,   AGUDUB,  K2, 1,  6,    O1, 2.869
   36,   AGUDUB,  K2, 1,  6,   P3G, 3.394
   36,   AGUDUB,  K2, 1,  6,    P2, 3.402
   36,   AGUDUB,  K2, 1,  6,    P1, 3.414
   36,   AGUDUB,  K2, 1,  6,   P4G, 3.421
   37,   AGUHEQ,  K1, 1,  8,   O5A, 2.674
   37,   AGUHEQ,  K1, 1,  8,    O5, 2.678
   37,   AGUHEQ,  K1, 1,  8,   O6B, 2.743
   37,   AGUHEQ,  K1, 1,  8,   O4*, 2.914
   37,   AGUHEQ,  K1, 1,  8,    O6,  2.97
   37,   AGUHEQ,  K1, 1,  8,   O3A, 3.082
   37,   AGUHEQ,  K1, 1,  8,    O1, 3.204
   38,   AHINOV,  K1, 1,  8,    O1, 2.796
   38,   AHINOV,  K1, 1,  8,    O9,  2.81
   38,   AHINOV,  K1, 1,  8,    O2, 2.824
   38,   AHINOV,  K1, 1,  8,   F10, 2.853
   38,   AHINOV,  K1, 1,  8,   O10, 2.937
   38,   AHINOV,  K1, 1,  8,    O8, 2.952
   38,   AHINOV,  K1, 1,  8,    O6, 3.016
   38,   AHINOV,  K1, 1,  8,    O7, 3.023
   38,   AHINOV,  K1, 1,  8,    O5, 3.121
   39,   AHINOV,  K2, 1,  8,   O15, 2.761
   39,   AHINOV,  K2, 1,  8,    O3, 2.817
   39,   AHINOV,  K2, 1,  8,   F20, 2.819
   39,   AHINOV,  K2, 1,  8,    O4, 2.823
   39,   AHINOV,  K2, 1,  8,   O16, 2.867
   39,   AHINOV,  K2, 1,  8,   O11, 2.928
   39,   AHINOV,  K2, 1,  8,   O14, 2.959
   39,   AHINOV,  K2, 1,  8,   O12, 3.027
   39,   AHINOV,  K2, 1,  8,   O13, 3.028
   40,   AHIPEN,  K1, 1,  6,    O9, 2.782
   40,   AHIPEN,  K1, 1,  6,   O9B, 2.782
   40,   AHIPEN,  K1, 1,  6,   O10, 2.791
   40,   AHIPEN,  K1, 1,  6,  O10B, 2.791
   40,   AHIPEN,  K1, 1,  6,    O8, 2.794
   40,   AHIPEN,  K1, 1,  6,   O8B, 2.794
   41,   AHIPEN,  K2, 1,  8,    F4, 2.682
   41,   AHIPEN,  K2, 1,  8,   F4B, 2.682
   41,   AHIPEN,  K2, 1,  8,    O5, 2.759
   41,   AHIPEN,  K2, 1,  8,   O5B, 2.759
   41,   AHIPEN,  K2, 1,  8,    O7, 2.785
   41,   AHIPEN,  K2, 1,  8,   O7B, 2.785
   41,   AHIPEN,  K2, 1,  8,    O6, 2.838
   41,   AHIPEN,  K2, 1,  8,   O6B, 2.838
   43,   AHIPIR,  K1, 1,  8,    O1, 2.949
   43,   AHIPIR,  K1, 1,  8,    F1, 2.977
   43,   AHIPIR,  K1, 1,  8,    O3, 2.936
   43,   AHIPIR,  K1, 1,  8,    O5, 2.885
   43,   AHIPIR,  K1, 1,  8,    O7, 2.612
   43,   AHIPIR,  K1, 1,  8,    O4, 2.757
   43,   AHIPIR,  K1, 1,  8,    O6, 2.826
   43,   AHIPIR,  K1, 1,  8,    O2,  2.85
   44,   AHIPUD,  K1, 1,  9,    O4, 2.679
   44,   AHIPUD,  K1, 1,  9,    O8, 2.713
   44,   AHIPUD,  K1, 1,  9,    O2, 2.758
   44,   AHIPUD,  K1, 1,  9,   O12, 2.811
   44,   AHIPUD,  K1, 1,  9,  O18*, 2.831
   44,   AHIPUD,  K1, 1,  9,   O10, 2.882
   44,   AHIPUD,  K1, 1,  9,  O17*, 2.929
   44,   AHIPUD,  K1, 1,  9,    O6, 2.996
   44,   AHIPUD,  K1, 1,  9,  O14*, 3.159
   45,   AHIQEO,  K1, 1,  8,   O21, 2.479
   45,   AHIQEO,  K1, 1,  8,    O4, 2.678
   45,   AHIQEO,  K1, 1,  8,   O20, 2.714
   45,   AHIQEO,  K1, 1,  8,   O10, 2.746
   45,   AHIQEO,  K1, 1,  8,    O6, 2.782
   45,   AHIQEO,  K1, 1,  8,    O8, 2.791
   45,   AHIQEO,  K1, 1,  8,    O2, 2.798
   45,   AHIQEO,  K1, 1,  8,   O12,  2.85
   46,   AJASIO,  K1, 1,  5,    O2, 2.691
   46,   AJASIO,  K1, 1,  5,    O6,  2.81
   46,   AJASIO,  K1, 1,  5,    O1, 2.829
   46,   AJASIO,  K1, 1,  5,    O4, 2.861
   46,   AJASIO,  K1, 1,  5,   O5*,  2.87
   46,   AJASIO,  K1, 1,  5,    O3, 2.957
   46,   AJASIO,  K1, 1,  5,   O6A, 3.041
   46,   AJASIO,  K1, 1,  5,    N8, 3.068
   46,   AJASIO,  K1, 1,  5,   N17, 3.255
   46,   AJASIO,  K1, 1,  5,    N9, 3.297
   47,   AJASIO,  K2, 1,  6,   N10, 3.397
   47,   AJASIO,  K2, 1,  6,   O3A,   2.7
   47,   AJASIO,  K2, 1,  6,   O2A, 2.712
   47,   AJASIO,  K2, 1,  6,   O6A, 2.714
   47,   AJASIO,  K2, 1,  6,    O5, 2.781
   47,   AJASIO,  K2, 1,  6,    O1, 2.817
   47,   AJASIO,  K2, 1,  6,   N4A, 2.899
   48,   AJASIO,  K3, 1,  4,    O1, 2.736
   48,   AJASIO,  K3, 1,  4,   O4*, 2.613
   48,   AJASIO,  K3, 1,  4,   N6*, 2.815
   48,   AJASIO,  K3, 1,  4,    N7, 2.942
   48,   AJASIO,  K3, 1,  4,    O5,  3.05
   48,   AJASIO,  K3, 1,  4,    N2, 3.092
   48,   AJASIO,  K3, 1,  4,   N17, 3.223
   48,   AJASIO,  K3, 1,  4,   N4A,  3.27
   48,   AJASIO,  K3, 1,  4,   N10, 3.319
   48,   AJASIO,  K3, 1,  4,   N23, 3.385
   49,   AKASUB,  K1, 1,  7,   N3B, 2.901
   49,   AKASUB,  K1, 1,  7,   O1A, 2.878
   49,   AKASUB,  K1, 1,  7,   N3*,  2.94
   49,   AKASUB,  K1, 1,  7,    O3, 2.941
   49,   AKASUB,  K1, 1,  7,    N1, 2.955
   49,   AKASUB,  K1, 1,  7,   O2B, 2.811
   49,   AKASUB,  K1, 1,  7,    O5, 2.824
   55,   ALUYAH,  K1, 1, 12,   C4A, 3.027
   55,   ALUYAH,  K1, 1, 12,   C2A, 3.014
   55,   ALUYAH,  K1, 1, 12,    C3,  2.97
   55,   ALUYAH,  K1, 1, 12,    C4, 3.007
   55,   ALUYAH,  K1, 1, 12,   C5A, 2.997
   55,   ALUYAH,  K1, 1, 12,    C2, 2.997
   55,   ALUYAH,  K1, 1, 12,   C1A, 2.989
   55,   ALUYAH,  K1, 1, 12,    O1, 2.774
   55,   ALUYAH,  K1, 1, 12,    O2, 2.797
   55,   ALUYAH,  K1, 1, 12,    C5, 3.064
   55,   ALUYAH,  K1, 1, 12,    C1, 3.043
   55,   ALUYAH,  K1, 1, 12,   C3A, 3.028
   56,   AMOZAE,  K1, 1,  9,   O5B, 2.644
   56,   AMOZAE,  K1, 1,  9,    O1, 2.731
   56,   AMOZAE,  K1, 1,  9,   O6B, 2.749
   56,   AMOZAE,  K1, 1,  9,   O12, 2.783
   56,   AMOZAE,  K1, 1,  9,   O4A, 2.838
   56,   AMOZAE,  K1, 1,  9,    O2, 2.962
   56,   AMOZAE,  K1, 1,  9,   O3A, 3.192
   56,   AMOZAE,  K1, 1,  9,   O8C, 3.224
   57,   ANOROL,  K1, 1,  8,   O1B, 2.787
   57,   ANOROL,  K1, 1,  8,    O2, 2.782
   57,   ANOROL,  K1, 1,  8,    O3, 2.816
   57,   ANOROL,  K1, 1,  8,   O2B, 2.782
   57,   ANOROL,  K1, 1,  8,   Cl1,  3.32
   57,   ANOROL,  K1, 1,  8,  Cl1B,  3.32
   57,   ANOROL,  K1, 1,  8,    O1, 2.787
   57,   ANOROL,  K1, 1,  8,   O3B, 2.816
   58,   APIQAS,  K1, 1,  5,   O2C, 2.651
   58,   APIQAS,  K1, 1,  5,    O1, 2.709
   58,   APIQAS,  K1, 1,  5,    O4, 2.717
   58,   APIQAS,  K1, 1,  5,   O2A, 2.727
   58,   APIQAS,  K1, 1,  5,   O3C, 2.741
   59,   APUZIV,  K1, 1,  7,    O5, 2.636
   59,   APUZIV,  K1, 1,  7,    O3, 2.671
   59,   APUZIV,  K1, 1,  7,   O2C, 2.713
   59,   APUZIV,  K1, 1,  7,   O4A, 2.754
   59,   APUZIV,  K1, 1,  7,   O1C, 2.788
   59,   APUZIV,  K1, 1,  7,    O6, 2.857
   59,   APUZIV,  K1, 1,  7,  Cl1E, 3.331
   60,   APUZOB,  K1, 1,  6,    O3, 2.714
   60,   APUZOB,  K1, 1,  6,    O9, 2.742
   60,   APUZOB,  K1, 1,  6,   O2*, 2.752
   60,   APUZOB,  K1, 1,  6,    O6, 2.762
   60,   APUZOB,  K1, 1,  6,   O8*, 2.798
   60,   APUZOB,  K1, 1,  6,   O10, 2.851
   61,   APUZOB,  K2, 1,  7,    O5,  2.68
   61,   APUZOB,  K2, 1,  7,  O10*, 2.706
   61,   APUZOB,  K2, 1,  7,   O1*, 2.754
   61,   APUZOB,  K2, 1,  7,    O4, 2.774
   61,   APUZOB,  K2, 1,  7,   O7*, 2.796
   61,   APUZOB,  K2, 1,  7,   O9*, 2.884
   61,   APUZOB,  K2, 1,  7,  Cl2A,  3.57
   62,   AQEPIV,  K1, 1,  6,    O4, 2.768
   62,   AQEPIV,  K1, 1,  6,    O6, 2.775
   62,   AQEPIV,  K1, 1,  6,    O2, 2.782
   62,   AQEPIV,  K1, 1,  6,    O5, 2.799
   62,   AQEPIV,  K1, 1,  6,    F4, 2.861
   62,   AQEPIV,  K1, 1,  6,    O1, 2.895
   62,   AQEPIV,  K1, 1,  6,    O3, 2.818
   63,   AQEPOB,  K1, 1,  6,    O5, 2.784
   63,   AQEPOB,  K1, 1,  6,    O2, 2.799
   63,   AQEPOB,  K1, 1,  6,    O3, 2.789
   63,   AQEPOB,  K1, 1,  6,    O1, 2.842
   63,   AQEPOB,  K1, 1,  6,    O4, 2.823
   63,   AQEPOB,  K1, 1,  6,    O6,  2.93
   63,   AQEPOB,  K1, 1,  6,    F5, 2.871
   64,   AQEPUH,  K1, 1,  6,    O6, 2.802
   64,   AQEPUH,  K1, 1,  6,    O2, 2.825
   64,   AQEPUH,  K1, 1,  6,    O5, 2.871
   64,   AQEPUH,  K1, 1,  6,    O3, 2.872
   64,   AQEPUH,  K1, 1,  6,    O1, 2.885
   64,   AQEPUH,  K1, 1,  6,    O4, 2.898
   65,   AQEQAO,  K1, 1,  6,    O3, 2.846
   65,   AQEQAO,  K1, 1,  6,    O4, 2.868
   65,   AQEQAO,  K1, 1,  6,    O1, 2.888
   65,   AQEQAO,  K1, 1,  6,    O5,   2.8
   65,   AQEQAO,  K1, 1,  6,    O6, 2.959
   65,   AQEQAO,  K1, 1,  6,    O2, 2.889
   65,   AQEQAO,  K1, 1,  6,   Br1, 3.325
   66,   AQUYUG,  K1, 1,  8,    O6, 2.731
   66,   AQUYUG,  K1, 1,  8,    O2, 2.736
   66,   AQUYUG,  K1, 1,  8,    O4, 2.799
   66,   AQUYUG,  K1, 1,  8,    O1, 2.823
   66,   AQUYUG,  K1, 1,  8,    O3, 2.835
   66,   AQUYUG,  K1, 1,  8,    O5, 2.848
   66,   AQUYUG,  K1, 1,  8,   S10, 3.492
   66,   AQUYUG,  K1, 1,  8,  S15B, 3.523
   67,   ASABOL,  K1, 1,  7,    O1,  2.67
   67,   ASABOL,  K1, 1,  7,   O4*,  2.76
   67,   ASABOL,  K1, 1,  7,   O2*, 2.791
   67,   ASABOL,  K1, 1,  7,    O3, 2.837
   67,   ASABOL,  K1, 1,  7,   O3A, 2.866
   67,   ASABOL,  K1, 1,  7,  Cl2A,  3.24
   67,   ASABOL,  K1, 1,  7,   Cl1, 3.289
   68,   ASENUI,  K1, 1,  8,    O3, 2.752
   68,   ASENUI,  K1, 1,  8,   O3B, 2.752
   68,   ASENUI,  K1, 1,  8,    O5, 2.814
   68,   ASENUI,  K1, 1,  8,   O5B, 2.814
   68,   ASENUI,  K1, 1,  8,    O4, 2.841
   68,   ASENUI,  K1, 1,  8,   O4B, 2.841
   68,   ASENUI,  K1, 1,  8,    S1, 3.179
   68,   ASENUI,  K1, 1,  8,   S1B, 3.179
   69,   ASENUI,  K2, 1,  6,    O7, 2.732
   69,   ASENUI,  K2, 1,  6,   O7B, 2.732
   69,   ASENUI,  K2, 1,  6,    O8, 2.812
   69,   ASENUI,  K2, 1,  6,   O8B, 2.812
   69,   ASENUI,  K2, 1,  6,    O6, 2.816
   69,   ASENUI,  K2, 1,  6,   O6B, 2.816
   70,   ASISOK,  K1, 1,  8,   O10, 2.818
   70,   ASISOK,  K1, 1,  8,    O3,   2.7
   70,   ASISOK,  K1, 1,  8,   O7A, 2.737
   70,   ASISOK,  K1, 1,  8,   O7C, 2.743
   70,   ASISOK,  K1, 1,  8,    O2, 2.752
   70,   ASISOK,  K1, 1,  8,   O6C, 2.752
   70,   ASISOK,  K1, 1,  8,    O9, 2.777
   75,   ATOJOI,  K1, 1,  7,    N2, 2.994
   75,   ATOJOI,  K1, 1,  7,   O10, 3.026
   75,   ATOJOI,  K1, 1,  7,    N3, 2.778
   76,   ATOJOI,  K3, 1,  9,    O4, 2.819
   76,   ATOJOI,  K3, 1,  9,    O6, 2.868
   76,   ATOJOI,  K3, 1,  9,    O2, 2.906
   76,   ATOJOI,  K3, 1,  9,    O3, 2.921
   76,   ATOJOI,  K3, 1,  9,    O5, 2.965
   76,   ATOJOI,  K3, 1,  9,    O1, 2.969
   77,   ATOJOI,  K4, 1,  8,   O11, 2.815
   77,   ATOJOI,  K4, 1,  8,    O8, 2.821
   77,   ATOJOI,  K4, 1,  8,    O9, 2.892
   77,   ATOJOI,  K4, 1,  8,    O7, 2.893
   77,   ATOJOI,  K4, 1,  8,   O12, 2.911
   77,   ATOJOI,  K4, 1,  8,   O10, 2.936
   78,   ATUGUR,  K1, 1,  6,    O3, 2.826
   78,   ATUGUR,  K1, 1,  6,   O11, 2.879
   78,   ATUGUR,  K1, 1,  6,    O7, 2.879
   78,   ATUGUR,  K1, 1,  6,    O8, 2.893
   78,   ATUGUR,  K1, 1,  6,   O12, 2.899
   78,   ATUGUR,  K1, 1,  6,    O6, 2.917
   80,   ATUQIP,  K1, 1,  8,    O5, 2.705
   80,   ATUQIP,  K1, 1,  8,    O3, 2.721
   80,   ATUQIP,  K1, 1,  8,    O7, 2.754
   80,   ATUQIP,  K1, 1,  8,    O8, 2.754
   80,   ATUQIP,  K1, 1,  8,    O4, 2.764
   80,   ATUQIP,  K1, 1,  8,    O1,  2.77
   80,   ATUQIP,  K1, 1,  8,    O2, 2.776
   80,   ATUQIP,  K1, 1,  8,    O6, 2.795
   81,   ATUQIP,  K2, 1,  8,   O10, 2.708
   81,   ATUQIP,  K2, 1,  8,   O16, 2.737
   81,   ATUQIP,  K2, 1,  8,   O13, 2.752
   81,   ATUQIP,  K2, 1,  8,   O12, 2.758
   81,   ATUQIP,  K2, 1,  8,    O9, 2.769
